season,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2016,213,Kat Williamson,us USA,DF,Portland Thorns FC,26.0,1989.0,5,3,198.0,1.0,0.0,0.0,0.0,0.0,0.0
2016,214,Keelin Winters,us USA,MF,Seattle,27.0,1988.0,20,20,1750.0,1.0,2.0,0.0,0.0,2.0,0.0
2016,215,Sam Witteman,us USA,DF,Orlando Pride,21.0,1994.0,16,12,1062.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,216,Rachel Wood,us USA,"DF,MF",Boston Breakers,25.0,1990.0,7,2,260.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,217,Arin Wright,us USA,DF,Chicago Red Stars,23.0,1992.0,20,20,1718.0,0.0,4.0,0.0,0.0,2.0,0.0
2016,218,Kelsey Wys,us USA,GK,Washington Spirit,24.0,1991.0,12,12,1080.0,,,,,0.0,0.0
2016,219,Beverly Yanez,us USA,"FW,MF",Seattle,27.0,1988.0,20,18,1543.0,3.0,3.0,0.0,0.0,0.0,0.0
2016,220,Shelina Zadorsky,ca CAN,DF,Washington Spirit,23.0,1992.0,11,10,911.0,0.0,0.0,0.0,0.0,2.0,0.0
2016,221,McCall Zerboni,us USA,MF,Western New York Flash,29.0,1986.0,20,19,1681.0,0.0,1.0,0.0,0.0,4.0,0.0
2017,1,Lindsay Agnew,ca CAN,FW,Washington,21.0,1995.0,8,2,290.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,2,Laura Alleway,au AUS,DF,Orlando,27.0,1989.0,2,1,136.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,3,Andressinha,br BRA,MF,Houston,21.0,1995.0,21,17,1557.0,2.0,3.0,0.0,0.0,1.0,0.0
2017,4,Morgan Andrews,us USA,MF,Boston,21.0,1995.0,18,10,1033.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,5,Alex Arlitt,us USA,DF,Kansas City,23.0,1993.0,1,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,Rosana dos Santos Augusto,br BRA,"DF,FW",North Carolina,34.0,1982.0,4,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,7,Yael Averbuch,us USA,MF,Kansas City,30.0,1986.0,23,23,2045.0,1.0,1.0,0.0,0.0,0.0,0.0
2017,8,Estefanía Banini,ar ARG,"FW,MF",Washington,26.0,1990.0,9,6,546.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,9,Lauren Barnes,us USA,DF,Seattle,27.0,1989.0,22,21,1810.0,0.0,0.0,0.0,0.0,5.0,1.0
2017,10,Nicole Barnhart,us USA,GK,Kansas City,35.0,1981.0,24,24,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,11,Maddie Bauer,us USA,DF,Seattle,21.0,1995.0,5,1,151.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,12,Janine Beckie,ca CAN,FW,Houston,22.0,1994.0,24,21,1829.0,2.0,1.0,0.0,0.0,2.0,0.0
2017,13,Cassidy Benintente,us USA,DF,Sky Blue,,,1,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,14,Aubrey Bledsoe,us USA,GK,Orlando,25.0,1991.0,11,11,990.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,15,Celeste Boureille,us USA,MF,Portland,22.0,1994.0,17,13,1179.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,16,Katie Bowen,nz NZL,"DF,MF",Kansas City,22.0,1994.0,21,13,1059.0,2.0,1.0,0.0,0.0,0.0,0.0
2017,17,Morgan Brian,us USA,MF,Houston,23.0,1993.0,10,9,664.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,18,Morgan Brian,us USA,MF,Chicago,23.0,1993.0,2,1,85.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,19,Amber Brooks,us USA,"DF,MF",Houston,26.0,1991.0,24,24,2160.0,1.0,3.0,1.0,1.0,3.0,0.0
2017,20,Bruna,br BRA,DF,Houston,31.0,1985.0,14,8,841.0,0.0,0.0,0.0,0.0,6.0,0.0
2017,21,Dagný Brynjarsdóttir,is ISL,MF,Portland,25.0,1991.0,11,6,511.0,0.0,1.0,0.0,0.0,3.0,0.0
2017,22,Christina Burkenroad,us USA,MF,Orlando,23.0,1993.0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,23,Camila,br BRA,DF,Orlando,22.0,1994.0,24,22,1900.0,4.0,5.0,0.0,0.0,4.0,0.0
2017,24,Jane Campbell,us USA,GK,Houston,21.0,1995.0,16,16,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,25,Caroline Casey,us USA,GK,Sky Blue,22.0,1994.0,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,26,Cameron Castleberry,us USA,MF,Washington,21.0,1995.0,2,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,27,Steph Catley,au AUS,DF,Orlando,23.0,1994.0,23,23,2030.0,0.0,2.0,0.0,0.0,1.0,0.0
2017,28,Allysha Chapman,ca CAN,DF,Boston,28.0,1989.0,19,19,1642.0,0.0,0.0,0.0,0.0,5.0,1.0
2017,29,Whitney Church,us USA,DF,Washington,23.0,1993.0,22,22,1980.0,1.0,1.0,0.0,0.0,1.0,0.0
2017,30,Danielle Colaprico,us USA,MF,Chicago,23.0,1993.0,23,21,1905.0,1.0,1.0,0.0,0.0,3.0,0.0
2017,31,Taylor Comeau,us USA,DF,Chicago,23.0,1993.0,20,10,1096.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,32,Daphne Corboz,us USA,MF,Sky Blue,23.0,1993.0,19,12,1161.0,1.0,5.0,0.0,0.0,0.0,0.0
2017,33,Rachel Corsie,sco SCO,DF,Seattle,27.0,1989.0,14,12,1126.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,34,Meghan Cox,us USA,DF,Houston,22.0,1994.0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0
2017,35,Meghan Cox,us USA,DF,Portland,22.0,1994.0,9,2,261.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,36,Larissa Crummer,au AUS,FW,Seattle,21.0,1996.0,4,0,47.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,37,Sabrina D'Angelo,ca CAN,GK,North Carolina,23.0,1993.0,8,8,720.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,38,Amanda DaCosta,pt POR,MF,Boston,27.0,1989.0,11,4,382.0,1.0,0.0,1.0,1.0,0.0,0.0
2017,39,Abby Dahlkemper,us USA,MF,North Carolina,23.0,1993.0,24,24,2160.0,0.0,2.0,0.0,0.0,3.0,0.0
2017,40,Kiersten Dallstream,us USA,"DF,FW",Seattle,28.0,1988.0,14,3,351.0,1.0,2.0,0.0,0.0,0.0,0.0
2017,41,Michele Dalton,us USA,GK,Chicago,28.0,1988.0,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42,Rachel Daly,eng ENG,FW,Houston,25.0,1991.0,23,23,2024.0,5.0,2.0,0.0,0.0,2.0,1.0
2017,43,Debinha,br BRA,FW,North Carolina,25.0,1991.0,24,16,1472.0,4.0,2.0,0.0,0.0,0.0,0.0
2017,44,Vanessa DiBernardo,us USA,MF,Chicago,24.0,1992.0,20,20,1708.0,3.0,2.0,0.0,0.0,0.0,0.0
2017,45,Makenzy Doniak,us USA,FW,North Carolina,22.0,1994.0,22,15,1213.0,0.0,3.0,0.0,0.0,0.0,0.0
2017,46,Meggie Dougherty Howard,us USA,MF,Washington,21.0,1995.0,23,21,1911.0,1.0,1.0,0.0,0.0,2.0,0.0
2017,47,Hayley Dowd,us USA,FW,Boston,22.0,1994.0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,48,Natasha Dowie,eng ENG,FW,Boston,28.0,1988.0,23,18,1658.0,7.0,2.0,0.0,0.0,1.0,0.0
2017,49,Nickolette Driesse,us USA,MF,Orlando,22.0,1994.0,4,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,50,Caprice Dydasco,us USA,DF,Washington,23.0,1993.0,16,11,1118.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,51,Elizabeth Eddy,us USA,MF,North Carolina,25.0,1991.0,5,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,52,Kristen Edmonds,us USA,DF,Orlando,29.0,1987.0,22,20,1802.0,2.0,0.0,0.0,0.0,1.0,0.0
2017,53,Brooke Elby,us USA,MF,Boston,23.0,1993.0,13,10,848.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,54,Lindsay Elston,us USA,"FW,MF",Seattle,24.0,1992.0,15,11,945.0,1.0,1.0,0.0,0.0,1.0,0.0
2017,55,Abby Erceg,nz NZL,"DF,FW",North Carolina,27.0,1989.0,22,22,1946.0,1.0,2.0,0.0,0.0,3.0,1.0
2017,56,Julie Ertz,us USA,"DF,MF",Chicago,24.0,1992.0,22,21,1933.0,4.0,3.0,0.0,0.0,3.0,0.0
2017,57,Danica Evans,us USA,FW,Orlando,21.0,1995.0,11,1,191.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,58,Maddy Evans,us USA,"DF,MF",Orlando,25.0,1991.0,12,4,482.0,0.0,0.0,0.0,1.0,2.0,0.0
2017,59,Claire Falknor,us USA,DF,Houston,23.0,1993.0,7,3,275.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60,Cali Farquharson,us USA,FW,Washington,23.0,1993.0,10,3,352.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,61,Jamia Fields,us USA,FW,Orlando,23.0,1993.0,16,7,596.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,62,Jess Fishlock,wal WAL,MF,Seattle,30.0,1987.0,20,20,1743.0,7.0,2.0,1.0,2.0,3.0,0.0
2017,63,Caroline Flynn,us USA,MF,Kansas City,,,10,0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,64,Adrianna Franch,us USA,GK,Portland,26.0,1990.0,24,24,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,65,Mandy Freeman,us USA,DF,Sky Blue,21.0,1995.0,21,20,1802.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,66,Amanda Frisbie,us USA,DF,Boston,24.0,1992.0,12,9,751.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,67,Leah Galton,eng ENG,FW,Sky Blue,22.0,1994.0,16,6,661.0,2.0,1.0,0.0,0.0,0.0,0.0
2017,68,Christina Gibbons,us USA,DF,Kansas City,22.0,1994.0,24,23,2084.0,1.0,3.0,0.0,0.0,2.0,0.0
2017,69,Sarah Gorden,us USA,DF,Chicago,24.0,1992.0,5,3,223.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,70,Summer Green,us USA,FW,Chicago,21.0,1995.0,7,1,136.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,71,Shea Groom,us USA,FW,Kansas City,23.0,1993.0,22,21,1779.0,5.0,6.0,0.0,0.0,4.0,1.0
2017,72,Emilie Haavi,no NOR,"FW,MF",Boston,24.0,1992.0,7,5,458.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,73,Sarah Hagen,us USA,FW,Houston,27.0,1989.0,18,7,674.0,2.0,0.0,0.0,0.0,0.0,0.0
2017,74,Kristen Hamilton,us USA,FW,North Carolina,24.0,1992.0,16,12,1073.0,3.0,2.0,0.0,0.0,0.0,0.0
2017,75,DiDi Haracic,ba BIH,GK,Washington,24.0,1992.0,7,7,630.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,76,Ashlyn Harris,us USA,GK,Orlando,31.0,1985.0,13,13,1106.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,77,Ashley Hatch,us USA,FW,North Carolina,21.0,1995.0,22,13,1200.0,7.0,2.0,0.0,0.0,2.0,0.0
2017,78,Maya Hayes,us USA,FW,Sky Blue,24.0,1992.0,22,13,1064.0,5.0,4.0,0.0,0.0,1.0,0.0
2017,79,Caity Heap,,MF,Houston,22.0,1994.0,13,2,337.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,80,Tobin Heath,us USA,MF,Portland,28.0,1988.0,2,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,81,Melissa Henderson,us USA,"FW,MF",Houston,27.0,1989.0,1,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,82,Amandine Henry,fr FRA,MF,Portland,27.0,1989.0,21,19,1616.0,3.0,0.0,1.0,1.0,3.0,0.0
2017,83,Ashley Herndon,us USA,MF,Portland,22.0,1994.0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,84,Rachel Hill,us USA,FW,Orlando,21.0,1995.0,14,8,714.0,3.0,1.0,0.0,0.0,0.0,0.0
2017,85,Jaelene Hinkle,us USA,DF,North Carolina,23.0,1993.0,20,20,1775.0,0.0,2.0,0.0,0.0,0.0,0.0
2017,86,Nora Holstad Berge,no NOR,DF,North Carolina,29.0,1987.0,2,1,89.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,87,Lindsey Horan,us USA,FW,Portland,22.0,1994.0,24,24,2126.0,4.0,2.0,0.0,0.0,4.0,0.0
2017,88,Jen Hoy,us USA,"FW,MF",Chicago,26.0,1991.0,13,8,635.0,2.0,2.0,0.0,0.0,0.0,0.0
2017,89,Kelli Hubly,us USA,DF,Portland,22.0,1994.0,2,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,90,Sofia Huerta,mx MEX,FW,Chicago,24.0,1992.0,24,21,1966.0,6.0,4.0,0.0,0.0,0.0,0.0
2017,91,Tori Huster,us USA,MF,Washington,27.0,1989.0,20,19,1714.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,92,Line Jensen,dk DEN,DF,Washington,25.0,1991.0,9,6,569.0,1.0,1.0,0.0,0.0,0.0,0.0
2017,93,Estelle Johnson,cm CMR,DF,Washington,28.0,1988.0,20,20,1680.0,2.0,0.0,0.0,0.0,2.0,0.0
2017,94,Katie Johnson,mx MEX,FW,Seattle,22.0,1994.0,23,5,794.0,4.0,2.0,0.0,0.0,0.0,0.0
2017,95,Kendall Johnson,us USA,"DF,MF",Portland,25.0,1991.0,4,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,96,Samantha Johnson,us USA,"DF,MF",Chicago,25.0,1991.0,22,22,1786.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,97,Savannah Jordan,us USA,,Portland,22.0,1995.0,2,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,98,Natasha Kai,us USA,FW,Sky Blue,33.0,1983.0,1,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,99,Kassey Kallman,us USA,DF,Washington,24.0,1992.0,17,16,1400.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,100,Lauren Kaskie,us USA,MF,Chicago,21.0,1995.0,7,2,212.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,101,Yuri Kawamura,jp JPN,MF,North Carolina,27.0,1989.0,8,7,588.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,102,Nahomi Kawasumi,jp JPN,"FW,MF",Seattle,31.0,1985.0,24,22,1917.0,6.0,8.0,0.0,0.0,0.0,0.0
2017,103,Maegan Kelly,ca CAN,MF,Kansas City,24.0,1992.0,22,5,664.0,5.0,2.0,0.0,0.0,2.0,0.0
2017,104,Alanna Kennedy,au AUS,MF,Orlando,22.0,1995.0,24,23,2101.0,4.0,1.0,0.0,0.0,3.0,0.0
2017,105,Sam Kerr,au AUS,"FW,MF",Sky Blue,23.0,1993.0,22,21,1918.0,17.0,4.0,0.0,1.0,2.0,0.0
2017,106,Sarah Killion,us USA,MF,Sky Blue,24.0,1992.0,23,22,2034.0,5.0,2.0,4.0,7.0,1.0,0.0
2017,107,Julie King,us USA,DF,Boston,27.0,1989.0,21,21,1890.0,1.0,0.0,0.0,0.0,4.0,0.0
2017,108,Alyssa Kleiner,us USA,DF,Washington,23.0,1993.0,18,11,998.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,109,Meghan Klingenberg,us USA,"DF,MF",Portland,28.0,1988.0,23,22,1935.0,0.0,6.0,0.0,0.0,1.0,0.0
2017,110,Brittany Kolmel,us USA,DF,Kansas City,29.0,1987.0,23,22,1980.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,111,Haley Kopmeyer,us USA,GK,Seattle,26.0,1990.0,20,20,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,112,Ali Krieger,us USA,"DF,MF",Orlando,32.0,1984.0,24,24,2160.0,0.0,2.0,0.0,0.0,2.0,0.0
2017,113,Stephanie Labbé,ca CAN,GK,Washington,30.0,1986.0,17,17,1530.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,114,Lo'eau LaBonta,us USA,MF,Kansas City,23.0,1993.0,22,21,1727.0,2.0,2.0,0.0,0.0,4.0,1.0
2017,115,Rose Lavelle,us USA,MF,Boston,21.0,1995.0,10,8,764.0,2.0,1.0,0.0,0.0,0.0,0.0
2017,116,Adriana Leon,ca CAN,"FW,MF",Boston,24.0,1992.0,24,21,1780.0,6.0,6.0,0.0,0.0,2.0,0.0
2017,117,Sydney Leroux,us USA,FW,Kansas City,26.0,1990.0,23,23,2013.0,6.0,2.0,0.0,0.0,2.0,0.0
2017,118,Camille Levin,us USA,DF,Houston,26.0,1990.0,22,22,1980.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,119,Carli Lloyd,us USA,MF,Houston,34.0,1982.0,8,8,647.0,2.0,0.0,1.0,1.0,2.0,1.0
2017,120,Joanna Lohman,us USA,"DF,MF",Washington,34.0,1982.0,1,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,121,Allie Long,us USA,MF,Portland,29.0,1987.0,21,17,1600.0,2.0,1.0,0.0,0.0,1.0,0.0
2017,122,Tyler Lussi,us USA,FW,Portland,22.0,1995.0,5,3,291.0,1.0,2.0,0.0,0.0,0.0,0.0
2017,123,Taylor Lytle,us USA,MF,Sky Blue,27.0,1989.0,21,20,1688.0,0.0,5.0,0.0,0.0,0.0,0.0
2017,124,Marta,br BRA,FW,Orlando,30.0,1986.0,23,21,1940.0,13.0,6.0,2.0,2.0,3.0,0.0
2017,125,Merritt Mathias,us USA,"DF,MF",Seattle,26.0,1990.0,21,18,1461.0,2.0,1.0,0.0,0.0,4.0,0.0
2017,126,Cheyna Matthews,jm JAM,FW,Washington,23.0,1993.0,21,16,1258.0,5.0,1.0,0.0,0.0,1.0,0.0
2017,127,Alyssa Mautz,us USA,"FW,MF",Chicago,27.0,1989.0,24,15,1415.0,2.0,0.0,0.0,0.0,2.0,0.0
2017,128,Stephanie McCaffrey,us USA,FW,Chicago,23.0,1993.0,12,4,362.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,129,Jessica McDonald,us USA,FW,North Carolina,28.0,1988.0,19,11,1064.0,4.0,2.0,0.0,0.0,0.0,0.0
2017,130,Kristen McNabb,us USA,DF,Seattle,22.0,1994.0,18,14,1306.0,1.0,0.0,0.0,0.0,3.0,0.0
2017,131,McKenzie Meehan,us USA,FW,Sky Blue,22.0,1994.0,17,5,599.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,132,Emily Menges,us USA,DF,Portland,24.0,1992.0,23,23,2063.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,133,Kristie Mewis,us USA,"DF,MF",Chicago,25.0,1991.0,1,1,81.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,134,Kristie Mewis,us USA,"DF,MF",Houston,25.0,1991.0,5,5,444.0,0.0,2.0,0.0,0.0,0.0,0.0
2017,135,Kristie Mewis,us USA,"DF,MF",Washington,25.0,1991.0,14,10,899.0,2.0,2.0,0.0,0.0,1.0,0.0
2017,136,Sam Mewis,us USA,MF,North Carolina,24.0,1992.0,24,23,2097.0,6.0,3.0,1.0,3.0,2.0,0.0
2017,137,Kayla Mills,us USA,DF,Sky Blue,21.0,1995.0,16,13,1161.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,138,Sydney Miramontez,us USA,DF,Kansas City,22.0,1994.0,5,5,450.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,139,Mônica,br BRA,DF,Orlando,38.0,1978.0,19,16,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,140,Alex Morgan,us USA,FW,Orlando,27.0,1989.0,13,12,1058.0,9.0,4.0,1.0,1.0,0.0,0.0
2017,141,Rebecca Moros,us USA,"DF,MF",Kansas City,31.0,1985.0,19,17,1552.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,142,Meg Morris,us USA,MF,Portland,24.0,1992.0,1,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,143,Nadia Nadim,dk DEN,FW,Portland,29.0,1988.0,16,13,1158.0,6.0,3.0,4.0,5.0,1.0,0.0
2017,144,Alyssa Naeher,us USA,GK,Chicago,28.0,1988.0,22,22,1980.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,145,Yūki Nagasato,jp JPN,FW,Chicago,29.0,1987.0,6,3,310.0,1.0,2.0,0.0,0.0,0.0,1.0
2017,146,Christine Nairn,us USA,MF,Seattle,26.0,1990.0,23,21,1648.0,1.0,5.0,0.0,0.0,1.0,0.0
2017,147,Katie Naughton,us USA,DF,Chicago,22.0,1994.0,22,22,1958.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,148,Alexa Newfield,us USA,FW,Kansas City,25.0,1991.0,17,8,658.0,2.0,1.0,0.0,0.0,4.0,1.0
2017,149,Kelley O'Hara,us USA,"DF,FW",Sky Blue,28.0,1988.0,18,17,1561.0,4.0,3.0,2.0,2.0,3.0,0.0
2017,150,Denise O'Sullivan,ie IRL,FW,Houston,22.0,1994.0,11,5,447.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,151,Denise O'Sullivan,ie IRL,FW,North Carolina,22.0,1994.0,7,6,505.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,152,Stephanie Ochs,us USA,FW,North Carolina,26.0,1990.0,5,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,153,Kealia Ohai,us USA,"FW,MF",Houston,25.0,1992.0,10,10,864.0,2.0,2.0,0.0,0.0,0.0,0.0
2017,154,Ifeoma Onumonu,us USA,FW,Boston,22.0,1994.0,18,3,509.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,155,Francisca Ordega,ng NGA,"FW,MF",Washington,23.0,1993.0,14,8,923.0,4.0,3.0,0.0,0.0,2.0,0.0
2017,156,Megan Oyster,us USA,DF,Boston,24.0,1992.0,23,23,2070.0,0.0,0.0,0.0,0.0,3.0,0.0
2017,157,Christie Pearce,us USA,DF,Sky Blue,41.0,1975.0,16,16,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,158,Carson Pickett,us USA,DF,Seattle,23.0,1993.0,21,21,1870.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,159,Poliana,br BRA,DF,Houston,25.0,1991.0,22,17,1563.0,4.0,2.0,0.0,0.0,0.0,0.0
2017,160,Christen Press,us USA,FW,Chicago,28.0,1988.0,23,22,1997.0,11.0,5.0,4.0,6.0,2.0,0.0
2017,161,Toni Pressley,us USA,DF,Orlando,26.0,1990.0,18,13,1218.0,1.0,0.0,0.0,0.0,1.0,0.0
2017,162,Nichelle Prince,ca CAN,FW,Houston,21.0,1995.0,23,18,1540.0,3.0,1.0,0.0,0.0,0.0,0.0
2017,163,Cami Privett,us USA,MF,Houston,23.0,1993.0,16,8,748.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,164,Morgan Proffitt,us USA,MF,Chicago,22.0,1994.0,7,1,110.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,165,Morgan Proffitt,us USA,MF,Washington,22.0,1994.0,3,3,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,166,Sammy Prudhomme,us USA,GK,Boston,23.0,1993.0,5,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,167,Mallory Pugh,us USA,FW,Washington,18.0,1998.0,16,13,1203.0,6.0,1.0,1.0,1.0,0.0,0.0
2017,168,Margaret Purce,us USA,FW,Boston,21.0,1995.0,22,13,1384.0,1.0,2.0,0.0,0.0,1.0,0.0
2017,169,Megan Rapinoe,us USA,"FW,MF",Seattle,31.0,1985.0,18,17,1522.0,12.0,1.0,4.0,4.0,5.0,0.0
2017,170,Hayley Raso,au AUS,"FW,MF",Portland,22.0,1994.0,22,20,1785.0,6.0,3.0,0.0,0.0,5.0,0.0
2017,171,Brittany Ratcliffe,us USA,FW,Kansas City,22.0,1994.0,21,12,1074.0,1.0,3.0,0.0,0.0,1.0,0.0
2017,172,Elli Reed,us USA,"DF,MF",Seattle,27.0,1989.0,4,1,101.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,173,Katherine Reynolds,us USA,DF,Portland,29.0,1987.0,10,10,883.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,174,Domi Richardson,us USA,"DF,MF",Sky Blue,24.0,1992.0,7,7,630.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,175,Cari Roccaro,us USA,DF,Houston,22.0,1994.0,18,16,1500.0,0.0,0.0,0.0,0.0,3.0,0.0
2017,176,Amy Rodriguez,us USA,"FW,MF",Kansas City,29.0,1987.0,1,1,57.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,177,Raquel Rodríguez,cr CRC,FW,Sky Blue,23.0,1993.0,21,17,1456.0,4.0,0.0,0.0,0.0,2.0,0.0
2017,178,Katelyn Rowland,us USA,GK,North Carolina,22.0,1994.0,16,16,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,179,Angela Salem,us USA,MF,Boston,28.0,1988.0,24,24,2117.0,0.0,0.0,0.0,0.0,3.0,0.0
2017,180,Becky Sauerbrunn,us USA,DF,Kansas City,31.0,1985.0,22,22,1980.0,1.0,2.0,0.0,0.0,2.0,0.0
2017,181,Madalyn Schiffel,de GER,GK,Seattle,22.0,1994.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,182,Desiree Scott,ca CAN,MF,Kansas City,29.0,1987.0,21,20,1803.0,0.0,2.0,0.0,0.0,0.0,0.0
2017,183,Kailen Sheridan,ca CAN,GK,Sky Blue,21.0,1995.0,22,22,1980.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,184,Meleana Shim,us USA,MF,Portland,25.0,1991.0,6,3,209.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,185,Arielle Ship,us USA,FW,Washington,21.0,1995.0,14,9,688.0,1.0,2.0,0.0,0.0,1.0,0.0
2017,186,Casey Short,us USA,DF,Chicago,26.0,1990.0,22,21,1914.0,1.0,1.0,0.0,0.0,2.0,0.0
2017,187,Erin Simon,us USA,DF,Sky Blue,22.0,1994.0,7,7,516.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,188,Christine Sinclair,ca CAN,"FW,MF",Portland,33.0,1983.0,24,24,2143.0,8.0,0.0,0.0,1.0,3.0,0.0
2017,189,Erica Skroski,us USA,DF,Sky Blue,22.0,1994.0,21,20,1763.0,1.0,0.0,0.0,0.0,3.0,0.0
2017,190,Abby Smith,us USA,GK,Boston,23.0,1993.0,19,19,1710.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,191,Taylor Smith,us USA,FW,North Carolina,23.0,1993.0,24,18,1750.0,0.0,2.0,0.0,0.0,2.0,0.0
2017,192,Havana Solaun,jm JAM,MF,Washington,23.0,1993.0,24,20,1728.0,5.0,4.0,2.0,2.0,0.0,0.0
2017,193,Emily Sonnett,us USA,DF,Portland,23.0,1993.0,24,24,2160.0,3.0,1.0,0.0,0.0,2.0,0.0
2017,194,Meredith Speck,us USA,MF,North Carolina,23.0,1993.0,4,2,197.0,0.0,0.0,0.0,0.0,0.0,0.0
