season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,aerial_duels_lost,touches,substitute_on,aerial_duels,leftside_passes,offsides,successful_passes_opposition_half,index,total_passes,right_foot_goals,duels_lost,successful_open_play_passes,open_play_passes,tackles_lost,total_shots,time_played,rightside_passes,total_unsuccessful_passes_excl_crosses_corners,successful_passes_own_half,backward_passes,unsuccessful_crosses_corners,total_losses_of_possession,forward_passes,aerial_duels_won,recoveries,duels_won,appearances,successful_dribbles,foul_attempted_tackle,total_touches_in_opposition_box,successful_short_passes,times_tackled,total_fouls_conceded,total_fouls_won,ground_duels,unsuccessful_crosses_open_play,ground_duels_won,unsuccessful_dribbles,unsuccessful_long_passes,shots_on_target_inc_goals,duels,unsuccessful_short_passes,total_tackles,total_successful_passes_excl_crosses_corners,unsuccessful_passes_opposition_half,goals_from_inside_box,ground_duels_lost,successful_long_passes,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,successful_lay_offs,throw_ins_to_own_player,goals_conceded_inside_box,putthrough_blocked_distribution,corners_taken_incl_short_corners,through_balls,blocked_shots,key_passes_attempt_assists,putthrough_blocked_distribution_won,blocks,substitute_off,shots_off_target_inc_woodwork,successful_crosses_open_play,successful_corners_into_box,successful_crosses_corners,unsuccessful_passes_own_half,total_clearances,interceptions,starts,unsuccessful_launches,throw_ins_to_opposition_player,unsuccessful_corners_into_box,handballs_conceded,corners_won,successful_launches,penalty_goals_conceded,clean_sheets,goal_assists,assists_intentional,unsuccessful_lay_offs,goals_conceded_outside_box,headed_goals,red_cards_2nd_yellow,penalties_conceded,total_red_cards,punches,gk_successful_distribution,saves_made_from_inside_box,saves_made,saves_made_parried,catches,saves_made_from_outside_box,gk_unsuccessful_distribution,drops,goalkeeper_smother,saves_made_caught,penalties_faced,crosses_not_claimed,left_foot_goals,penalties_taken,straight_red_cards,clearances_off_the_line,attempts_from_set_pieces,own_goal_scored,penalty_goals,goals_from_outside_box,other_goals,second_goal_assists,foul_won_penalty,penalties_saved,saves_from_penalty,last_man_tackle,set_pieces_goals,penalties_off_target
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::266288af33ed4b378e529b0cb8957ecf,opta:Player:3aj7p478dcuat6tz8096sq8dl,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Emily,Sonnett,E. Sonnett,Defender,USA,6,2,,USA,19,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,18,1593,0,0,13,0,2,0,9,18,4,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1158,1,45,245,,182,10,916,,51,724,876,4,13,1593,202,157,578,52,5,187,417,25,145,51,18,9,9,22,685,10,18,4,57,5,26,4,86,2,102,71,13,759,88,,31,74,0,0,0,True,0,0,0,0,916,0,0,74,187,0,160,74,0,True,1,3,9,13,,,2,10,5,13,2,11,,,1,74,95,36,17,33,1,,1,1,9,,7,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::bdf738f813074378b10e977e449699eb,opta:Player:817x7baq69b1tnrtminbjf3zd,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Meredith,Speck,M. Speck,Midfielder,USA,25,3,,USA,99,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,19,887,2,1,11,0,2,1,15,14,16,0,1,0,0,,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,656,11,21,72,,171,10,398,2,77,252,395,10,11,887,108,144,88,62,24,238,156,11,62,60,19,8,10,13,247,22,14,16,116,24,49,7,34,2,137,110,25,254,133,1,67,7,1,1,1,True,0,0,0,0,398,5,0.1,7,238,0,41,7,0,True,8,41,8,32,2,2,,12,19,,6,9,5,,5,35,3,13,8,15,13,,1,5,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::37c2e18e52eb4315b305a3ab921f613e,opta:Player:1nitciw173eh171trjw0nkc15,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Mariana Sofía,Speckmaier Fernández,M. Speckmaier,Midfielder,Venezuela,36,3,,VEN,186,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,3,95,0,0,1,0,0,0,2,0,2,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,3,2,4,,9,10,21,,7,13,21,,1,95,4,8,4,9,1,18,4,1,4,7,3,2,,3,13,4,,2,12,1,6,2,1,,14,7,2,13,7,,6,,0,0,0,True,0,0,0,0,21,0,0,0,18,0,1,0,0,True,1,1,1,3,,,,,1,1,,1,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::09140d97bf314b7193afa990b5f36308,opta:Player:11u4dj0z0p616zx9gsnil66ay,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Sam,Staab,S. Staab,Defender,USA,3,2,,USA,2,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,25,2225,1,2,6,0,1,2,9,14,7,0,1,1,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1652,,55,197,,195,10,1320,,49,1078,1276,7,6,2225,455,206,921,122,4,252,546,32,126,57,25,2,4,12,1026,8,14,7,51,3,25,2,99,1,106,107,16,1114,118,1,26,88,0,1,0,True,0,0,0,0,1320,1,0.08,88,252,0,187,88,0,True,,13,16,20,,3,4,8,9,21,1,5,1,,2,92,121,55,25,49,20,,2,3,9,2,9,2,2,,3,1,,2,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::6ab00989545c40c7a9821442b499aa8a,opta:Player:97ssez228adiao5teqah0uqc5,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Nikki,Stanton,N. Stanton,Midfielder,USA,7,3,,USA,163,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,14,167,0,0,0,0,0,0,4,8,3,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,140,13,7,10,,27,10,84,,23,49,79,6,,167,23,33,28,13,4,49,38,2,10,15,14,,5,,48,1,8,3,31,1,13,,7,,38,26,10,51,30,,18,3,0,0,0,True,0,0,0,0,84,1,0,3,49,0,10,3,0,True,,9,2,3,6,,,3,1,,,,1,3,4,7,1,4,1,2,5,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::fed95d382879402f971b73910f1a8e2a,opta:Player:dw593ezeekrbzlc2qhtc805p1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Katie,Stengel,K. Stengel,Forward,USA,28,4,,USA,209,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,,,,3,10,3,,,3,3,,,8,,,,2,,1,1,,,,1,,,1,3,,,,,,,,,,,,,3,,,,,0,0,0,True,0,0,0,0,3,0,0,0,1,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::f0b65e91132d452792a90bd80e377f0f,opta:Player:4e2l88qfahs0ey4urydb96e7e,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Ella,Stevens,E. Stevens,Forward,USA,13,4,,USA,182,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,5,57,0,0,1,0,0,0,2,2,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,5,9,2,,10,10,26,,8,15,26,1,1,57,5,11,5,8,,18,11,6,6,9,5,,,,15,2,2,,8,,3,,,,17,11,3,15,8,,5,,0,0,0,True,0,0,0,0,26,0,0,0,18,0,0,0,0,True,1,,1,3,,,,2,2,1,,1,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::6945a821258043e19d2c0eafadc8eef9,opta:Player:39bww1v4bpdi7f1mp3mhalg16,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Raisa,Strom-Okimoto,R. Strom-Okimoto,Forward,USA,44,4,,USA,233,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,10,,,,,,,,1,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::4e6fe7bf2c6c4fa1a74ac18b297e644d,opta:Player:cibrk4gg245ipsygzgxqu5vro,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Tristin,Stuteville,T. Stuteville,Goalkeeper,USA,31,1,,USA,230,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::75a1f211b7f04ffebe4cdd67cd838239,opta:Player:55di6bshvql6q8yo5c0fauw9h,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Andi,Sullivan,A. Sullivan,Midfielder,USA,12,3,,USA,8,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,22,1972,3,3,25,0,9,3,28,21,21,0,2,1,0,,21,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1470,,37,272,,369,10,1097,3,89,889,1067,17,25,1972,278,186,564,164,30,277,383,16,155,103,22,22,9,21,852,31,21,21,155,11,87,13,65,9,192,121,45,911,151,3,68,59,3,0,0,True,0,0,0,0,1097,3,0.14,59,277,0,124,59,0,True,13,5,18,34,34,7,8,34,18,6,1,16,3,17,22,65,39,31,22,21,,11,,6,4,2,6,3,2,,3,,1,,1,,,,,,,,,,,,,,,3,,,4,,3,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::d7d29fcbb1374eb4bda584df8d928547,opta:Player:dkk9sopglpjgnopxcxkn65gid,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Mallory,Swanson,M. Swanson,Forward,USA,9,4,,USA,55,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,25,2069,5,4,56,0,29,4,17,31,37,14,1,0,0,,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1230,1,41,147,14,348,10,643,5,129,424,621,8,56,2069,176,201,133,156,116,498,164,17,139,130,25,51,18,151,428,62,31,37,218,48,113,36,28,29,259,173,25,442,278,4,105,14,3,2,1,True,0,0,0,0,643,10,0.17,14,498,0,42,14,0,True,9,15,24,52,88,3,15,48,13,1,12,27,10,27,39,39,3,9,24,8,3,56,,35,,3,3,4,3,2,2,,,1,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::e5c6a8b9367d4351a2e8b0d158855703,opta:Player:9ww7juyjcdpja51ov7t9hnf1l,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Saori,Takarada,S. Takarada,Midfielder,Japan,7,3,,JPN,128,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,10,398,0,0,3,0,1,0,8,7,1,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,316,4,9,67,,55,10,206,,34,152,203,6,3,398,14,51,101,36,10,89,89,4,32,22,10,3,3,9,151,14,7,1,47,10,18,3,8,1,56,43,14,155,42,,29,4,0,0,0,True,0,0,0,0,206,1,0,4,89,0,12,4,0,True,2,23,4,12,,,1,4,1,,4,2,1,,1,19,3,8,6,4,4,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::018e0ad4b78043549b7c99083513334c,opta:Player:34vcol9n5hg1tv2v4tiq0et0q,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville FC,Brooke,Tatum Hendrix,B. Hendrix,Defender,USA,15,2,,USA,126,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville FC,USA,7,553,0,0,1,0,0,0,0,2,1,0,0,0,0,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,305,1,7,51,,42,10,226,,9,154,215,1,1,553,29,65,119,8,,72,138,2,34,5,7,1,,2,141,,2,1,7,,3,,45,,14,20,1,161,36,,4,20,0,0,0,True,0,0,0,0,226,0,0,20,72,0,65,20,0,True,,,13,2,,,,,1,11,1,1,,,,29,47,5,6,20,,,,,5,,2,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::e41827bc3890453f9e388e03bf59892a,opta:Player:92k3ea1daqrl2ri1jn49v0vyt,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Jodie Lee,Taylor,J. Taylor,Forward,England,14,4,,ENG,127,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,13,960,3,1,10,0,6,1,7,13,10,10,3,0,0,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,352,,18,59,10,106,10,224,2,54,165,212,3,10,960,44,47,71,86,6,114,35,6,35,36,13,10,6,32,174,25,13,10,72,6,30,9,1,6,90,46,10,177,39,3,42,3,1,2,1,True,0,0,0,0,224,0,0.09,3,114,0,4,3,0,True,13,2,13,11,,1,1,11,3,1,10,4,,,,14,4,2,13,,,,2,5,,,,1,,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::23674022b990417f834b8c63a0c049c5,opta:Player:1ck8f8510t6ei80haqe2vqbpx,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Gaëtane Iza Laure,Thiney,G. Thiney,Midfielder,France,27,3,,FRA,114,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,13,585,2,0,4,0,3,0,9,8,0,1,1,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,440,5,11,53,1,135,10,299,2,54,222,294,9,4,585,98,73,92,50,11,140,98,5,43,34,13,11,4,9,212,29,8,,77,10,29,13,14,3,88,59,18,226,71,,48,14,0,2,0,True,0,0,0,0,299,0,0,14,140,0,28,14,0,True,4,1,8,15,3,2,2,14,3,,8,1,,2,1,13,3,7,8,3,,1,,1,1,3,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,1,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::64bdac4359a44e78b9e30d140eb05842,opta:Player:f04a7wd5w9ku2lh8ltaujhrl5,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Crystal Elaine Marie,Thomas,C. Thomas,Forward,USA,31,4,,USA,168,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,9,305,0,0,4,0,2,0,7,7,7,2,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,161,6,8,15,2,27,10,77,,27,48,76,2,4,305,7,28,25,24,9,65,31,4,14,24,9,4,4,9,49,11,7,7,43,9,20,5,4,2,51,24,9,49,25,,23,,0,0,0,True,0,0,0,0,77,3,0,0,65,0,4,0,0,True,,,4,12,,,1,2,4,,3,2,3,,3,12,2,2,3,4,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::a823871ba9b1461596cac43bf95502ed,opta:Player:8btgs1e799s3xyjfqloeg2iju,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Phallon Abaigeal,Tullis-Joyce,P. Tullis-Joyce,Goalkeeper,USA,91,1,,USA,210,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,2,,,10,2,,,1,1,,,1,,,2,,,,,,2,,1,,,,2,,,,,,,,,,,,,2,,,,,0,0,0,True,0,0,0,0,2,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::514d945291b44c78adaabb4dfbf7ba03,opta:Player:c811si1xw5he6ih0o1mj94tsl,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Marta,Vieira da Silva Veiga,Marta,Forward,Brazil,10,4,,BRA,40,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,19,1587,4,3,24,0,14,3,31,24,18,0,2,0,0,,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1191,2,22,273,,311,10,738,,123,588,707,19,24,1587,144,123,318,137,59,303,184,5,149,132,19,59,16,31,530,63,24,18,233,23,127,27,21,14,255,102,50,615,145,2,106,85,2,2,1,True,0,0,0,0,738,7,0.17,85,303,0,106,85,0,True,13,17,16,43,38,4,9,28,17,1,5,10,7,7,14,37,6,19,17,6,8,28,2,6,1,,1,3,1,,4,,,,,,,,,,,,,,,,,,4,1,,,3,,1,2,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::bf2c82bd254f419db3460f409d33c03c,opta:Player:71s0u0po2mmgciebmngxcjuqy,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Évelyne,Viens,É. Viens,Forward,Canada,20,4,,CAN,167,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,14,321,0,3,9,0,1,3,1,4,4,2,1,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,143,11,12,22,2,31,10,78,,25,45,75,,9,321,16,30,17,27,3,64,13,8,11,14,14,1,3,25,48,14,4,4,27,3,6,7,1,1,39,29,1,48,28,,21,,0,0,0,True,0,0,0,0,78,0,0.84,0,64,0,1,0,0,True,1,,1,8,,,6,1,2,,3,8,,,,5,1,,3,1,,,,5,,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::ab874a3ca2884b618bda80b4fea7d28a,opta:Player:89yzrfb8xz9ypcs4nr2iqgley,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Gabrielle Marie,Vincent,G. Vincent,Midfielder,USA,20,3,,USA,103,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,16,975,0,0,12,0,4,0,11,5,7,0,1,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,527,5,36,79,,130,10,374,,55,258,369,8,12,975,75,113,132,49,8,152,171,14,74,46,16,6,2,8,231,16,5,7,65,8,32,5,39,4,101,74,19,261,78,,33,30,0,0,0,True,0,0,0,0,374,1,0,30,152,0,69,30,0,True,1,2,18,19,,2,,4,9,3,4,8,1,,1,43,14,11,11,19,,,,3,4,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::43b7c1df7a5a46108466db625ab2d7c4,opta:Player:6038cudzzp36z0gsb621fp3sa,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Brianna Elizabeth,Visalli,B. Visalli,Midfielder,USA,14,3,,USA,124,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,16,733,2,1,11,0,4,1,27,12,8,2,2,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,477,7,10,26,2,93,10,243,2,72,158,243,14,11,733,49,85,68,73,12,176,95,2,63,60,16,9,6,25,154,40,12,8,122,12,58,17,16,4,132,69,41,158,79,2,64,4,1,1,1,True,0,0,0,0,243,3,0.12,4,176,0,20,4,0,True,1,3,8,35,,,3,8,16,,10,7,3,,3,18,10,7,9,8,1,,,8,3,,,1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::e7d608ea026a4809b719fea7605cef8b,opta:Player:ebh7dj3ldcr7kkere2nkmxz4k,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Chelsee Teresa,Washington,C. Washington,Forward,USA,27,4,,USA,175,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,10,206,0,1,1,0,0,1,0,5,2,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,80,8,10,5,,25,10,51,,15,33,50,3,1,206,13,17,9,10,1,29,23,3,4,8,10,,1,7,30,2,5,2,13,1,5,2,1,,23,16,3,34,16,,8,4,0,0,0,True,0,0,0,0,51,0,0.44,4,29,0,5,4,0,True,1,,4,2,,1,1,1,1,,1,1,,,,2,2,1,2,1,,,2,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::291911cc9bee4a458a8ae94f9b2a9c97,opta:Player:eigt6t2rj0k98zt1isqrvtvqh,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Ally,Watt,A. Watt,Forward,USA,11,4,,USA,192,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,5,35,0,0,1,0,0,0,2,4,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,5,1,5,,5,10,15,,8,7,15,,1,35,2,8,2,4,1,19,4,,6,6,5,4,3,4,5,3,4,,13,1,6,2,1,,14,7,2,7,7,,7,2,0,0,0,True,0,0,0,0,15,0,0,2,19,0,3,2,0,True,,,,3,,,1,,2,,,1,,,,2,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::13966c8ec3cb453391ba34ddef7df31c,opta:Player:4truizy1yj9rmnr6njomf5s5x,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Kealia,Watt,K. Watt,Forward,USA,7,4,,USA,85,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,26,2018,5,4,55,0,32,4,33,28,15,23,4,0,0,,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,956,2,50,101,23,207,10,461,3,144,303,449,11,55,2018,124,147,126,154,60,380,82,23,91,122,26,40,12,177,307,72,28,15,216,60,99,31,16,32,266,131,44,314,166,5,117,7,2,3,3,True,0,0,0,0,461,19,0.18,7,380,0,23,7,0,True,14,3,23,50,,,12,27,16,1,14,23,19,,19,41,5,9,24,11,,,3,37,1,2,3,4,4,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
