season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,goals_conceded_outside_box,unsuccessful_long_passes,attempts_from_set_pieces,unsuccessful_dribbles,total_clearances,ground_duels_lost,key_passes_attempt_assists,aerial_duels_lost,corners_taken_incl_short_corners,unsuccessful_crosses_corners,times_tackled,putthrough_blocked_distribution_won,unsuccessful_launches,time_played,unsuccessful_corners_into_box,touches,left_foot_goals,successful_passes_opposition_half,offsides,blocks,clean_sheets,total_unsuccessful_passes_excl_crosses_corners,unsuccessful_short_passes,duels,total_tackles,shots_off_target_inc_woodwork,goals_conceded_inside_box,successful_long_passes,goals_from_inside_box,substitute_on,foul_attempted_tackle,penalty_goals_conceded,shots_on_target_inc_goals,successful_dribbles,total_touches_in_opposition_box,successful_crosses_open_play,total_passes,leftside_passes,total_fouls_won,unsuccessful_passes_own_half,successful_lay_offs,total_shots,open_play_passes,ground_duels,rightside_passes,handballs_conceded,interceptions,forward_passes,total_fouls_conceded,appearances,putthrough_blocked_distribution,duels_won,successful_open_play_passes,successful_corners_into_box,recoveries,successful_crosses_corners,tackles_lost,aerial_duels,blocked_shots,successful_passes_own_half,unsuccessful_crosses_open_play,starts,overruns,aerial_duels_won,throw_ins_to_own_player,successful_short_passes,corners_won,duels_lost,substitute_off,index,unsuccessful_passes_opposition_half,backward_passes,ground_duels_won,total_successful_passes_excl_crosses_corners,total_losses_of_possession,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,throw_ins_to_opposition_player,successful_launches,unsuccessful_lay_offs,headed_goals,total_red_cards,goals_from_outside_box,right_foot_goals,goal_assists,through_balls,straight_red_cards,assists_intentional,foul_won_penalty,saves_made_caught,goal_kicks,catches,gk_successful_distribution,gk_unsuccessful_distribution,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_parried,saves_made,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_conceded,own_goal_scored,goalkeeper_smother,punches,drops,crosses_not_claimed,penalties_faced,penalties_taken,penalty_goals,clearances_off_the_line,red_cards_2nd_yellow,penalties_off_target,last_man_tackle,second_goal_assists,penalties_saved,saves_from_penalty,other_goals,last_player_tackle,set_pieces_goals
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::266288af33ed4b378e529b0cb8957ecf,opta:Player:3aj7p478dcuat6tz8096sq8dl,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Emily,Sonnett,E. Sonnett,Defender,USA,6,2,,USA,21,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,22,1947,0,1,8,0,2,1,31,38,26,2,5,0,0,,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,,12,45,94,4,26,,7,34,21,18,1947,,1277,,323,2,14,8,186,141,251,55,6,17,40,,,19,,2,15,23,1,932,203,26,64,,8,912,190,234,2,26,345,38,22,41,131,727,,213,1,24,61,2,424,7,22,,35,4,706,1,120,3,10,129,150,96,746,260,,,0,True,0,0,0,0,932,1,0.05,40,260,0,85,40,0,True,1,5,,,,,,1,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::381ab4ec053f477887ce2a052a5cb1e7,opta:Player:debcbmzdwiyac6jcf1icrowlw,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Croix,Soto,C. Soto,Defender,USA,22,2,,USA,128,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,12,741,0,0,1,0,1,0,10,1,2,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44,,,34,7,,2,,,2,4,16,741,,383,,37,,6,3,69,25,27,12,,13,11,,4,,1,1,1,3,,301,64,2,28,,1,296,22,92,,4,114,1,12,7,18,228,,51,,2,5,1,195,,8,,3,1,221,,9,1,10,41,31,15,232,76,,,0,True,0,0,0,0,301,0,0,11,76,0,55,11,0,True,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::d5c841dcdea54696979eda5b6d0fbdb6,opta:Player:1115fgmv9xa3nwx3bu19jr9pl,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Alexa,Spaanstra,A. Spaanstra,Forward,USA,77,4,,USA,172,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,15,529,2,1,10,0,5,1,5,3,6,2,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,,13,1,35,4,5,,8,23,6,2,529,,292,1,62,2,,,46,42,68,9,5,9,3,2,10,1,,5,10,35,1,158,20,6,14,3,10,158,60,49,,2,36,3,15,13,28,112,,30,1,4,8,6,51,8,5,3,3,8,109,7,40,5,10,40,53,25,112,104,1,1,0,True,0,0,0,0,158,1,0.17,3,104,0,7,3,0,True,,,1,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::bdf738f813074378b10e977e449699eb,opta:Player:817x7baq69b1tnrtminbjf3zd,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Meredith,Speck,M. Speck,Midfielder,USA,25,3,,USA,120,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,10,633,1,0,3,0,2,0,11,9,3,0,1,0,37,82,5,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,1,2,29,3,5,,8,8,8,4,633,,431,,142,,,2,64,56,61,17,1,5,3,,1,9,,2,4,4,2,338,76,3,25,2,3,333,53,80,,6,91,9,10,22,27,269,,45,2,6,8,,134,7,9,,3,4,271,2,34,7,10,47,91,24,274,93,1,0,0,True,0,0,0,0,348,2,0,3,93,10,11,3,0,True,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::37c2e18e52eb4315b305a3ab921f613e,opta:Player:1nitciw173eh171trjw0nkc15,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Mariana Sofía,Speckmaier Fernández,M. Speckmaier,Midfielder,Venezuela,36,3,,VEN,312,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,,2,,,,,,2,,,,,,,,,,3,,,1,,,2,1,,,,,,,,,,,,,1,,,,,1,2,,,,,,,,2,,,,,,,,0,,3,,10,,,,,,,,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::e08dcfa740f9458e8a4b17d0193064ed,opta:Player:f1lymlxr3tdvvvhlv5rixarx1,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Jasmyne,Spencer,J. Spencer,Defender,USA,3,2,,USA,151,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,18,729,1,0,6,0,2,0,16,16,15,0,0,0,42,70,9,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,,19,7,62,3,11,,18,33,13,12,729,,500,1,91,,2,1,65,46,137,29,4,8,3,1,11,13,2,2,12,19,1,215,67,15,24,,6,214,118,10,,13,113,16,18,26,64,149,,51,1,13,19,8,60,18,7,1,8,61,147,12,73,5,10,59,25,56,150,155,0,1,1,True,0,0,0,0,234,1,0,3,155,19,22,3,0,True,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::09140d97bf314b7193afa990b5f36308,opta:Player:11u4dj0z0p616zx9gsnil66ay,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Sam,Staab,S. Staab,Defender,USA,3,2,,USA,9,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,22,1980,1,1,9,0,3,1,9,24,5,0,4,0,0,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,142,3,,84,31,28,13,43,65,3,9,48,1980,30,1503,,280,,21,4,244,102,88,12,6,26,124,1,,10,5,3,7,8,4,1097,130,5,68,,9,1020,55,397,,25,505,24,22,18,44,803,12,148,26,3,33,2,599,10,22,,20,45,729,13,44,,10,241,65,24,853,375,0,1,0,True,0,0,0,0,1097,4,0.05,124,375,0,266,124,0,True,53,17,,1,,,,1,3,,1,,,2,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::276e44ef02f7437d9f67b21fe024373e,opta:Player:76a1j9n65rfmjjxk1wbrd9afo,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Haleigh,Stackpole,H. Stackpole,Midfielder,USA,15,3,,USA,302,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::6ab00989545c40c7a9821442b499aa8a,opta:Player:97ssez228adiao5teqah0uqc5,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Nikki,Stanton,N. Stanton,Midfielder,USA,7,3,,USA,167,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,16,433,0,2,1,0,1,2,9,16,4,0,5,0,70,76,5,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,,1,9,31,2,3,,,5,6,3,433,,250,,60,,2,,41,32,65,17,,5,8,,14,10,1,1,4,2,,168,35,4,12,1,1,168,55,42,1,11,56,16,16,14,31,127,,29,,8,10,3,67,,2,,7,,119,,34,,10,29,35,24,127,56,,,0,True,0,0,0,0,168,0,0.42,8,56,0,17,8,0,True,2,3,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::44fe7d8481984aa2a8d44f5b674a177d,opta:Player:42k8yri0cxumhta00clvgez11,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Sandra,Starke,S. Starke,Forward,Germany,17,4,,DEU,198,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,7,413,0,0,1,0,0,0,6,3,7,1,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,8,1,31,2,6,5,6,17,4,1,413,5,179,,29,1,,,33,32,59,8,1,7,1,,1,3,,,3,2,1,98,24,7,15,2,1,93,49,13,,2,31,3,7,14,22,60,,17,1,2,10,2,37,,6,1,4,1,64,,37,6,10,24,30,18,65,73,,,0,True,0,0,0,0,98,1,0,1,73,0,2,1,0,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::fed95d382879402f971b73910f1a8e2a,opta:Player:dw593ezeekrbzlc2qhtc805p1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Katie,Stengel,K. Stengel,Forward,USA,28,4,,USA,179,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,10,441,3,0,6,0,5,0,0,10,5,5,1,0,0,,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,5,2,26,8,22,,1,16,8,,441,,215,1,79,5,1,1,39,38,68,,1,7,1,1,5,2,,5,2,28,2,138,33,5,6,4,6,133,33,28,1,1,38,10,10,14,20,94,,25,2,,35,1,22,1,5,1,13,,98,2,48,2,10,34,39,7,99,79,1,2,2,True,0,0,0,0,138,2,0,1,79,0,2,1,0,True,,,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::f0b65e91132d452792a90bd80e377f0f,opta:Player:4e2l88qfahs0ey4urydb96e7e,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Ella,Stevens,E. Stevens,Forward,USA,13,4,,USA,99,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,22,1307,4,1,16,0,8,1,19,26,14,0,1,0,0,,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,28,18,91,23,15,6,11,55,13,5,1307,5,716,,189,,1,1,125,113,187,27,8,24,5,4,6,15,3,8,20,52,1,429,95,14,28,23,16,387,152,83,1,9,144,26,22,29,81,264,,59,1,8,35,3,116,6,16,8,20,4,299,6,106,14,10,108,107,61,304,253,4,0,1,True,0,0,0,0,429,1,0.07,5,253,0,17,5,0,True,,,4,2,,,2,1,9,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::63930b6af7c94ec3bd5980802a154971,opta:Player:7in4ykzbs8p44qy4jrb10p0wl,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Hina,Sugita,H. Sugita,Midfielder,Japan,8,3,,JPN,83,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,19,1372,6,3,24,0,12,3,23,12,18,0,3,0,34,82,21,1.38,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,,13,23,60,16,19,,20,35,25,6,1372,,793,4,255,,3,4,89,78,165,36,12,18,13,6,3,8,2,12,22,49,4,490,159,18,20,9,24,490,136,57,,14,141,12,19,32,86,401,,95,4,13,29,1,150,20,16,1,10,18,388,5,79,9,10,89,133,76,401,175,4,2,2,True,0,0,0,0,514,4,0.2,13,175,24,24,13,0,True,3,,1,1,,,1,3,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::75a1f211b7f04ffebe4cdd67cd838239,opta:Player:55di6bshvql6q8yo5c0fauw9h,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Andi,Sullivan,A. Sullivan,Midfielder,USA,12,3,,USA,51,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,19,1706,0,0,14,0,3,0,27,27,19,0,4,0,56,76,22,1.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,,3,31,61,7,23,1,1,13,13,19,1706,,890,,250,,7,4,160,110,180,38,11,19,45,,,15,5,3,9,19,,649,156,19,49,3,14,646,127,139,,27,242,27,19,25,96,488,1,168,1,11,53,7,240,1,19,2,30,1,444,4,84,1,10,112,112,66,489,201,,,0,True,0,0,0,0,651,0,0,45,201,2,95,45,0,True,,11,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::d7d29fcbb1374eb4bda584df8d928547,opta:Player:dkk9sopglpjgnopxcxkn65gid,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Mallory,Swanson,M. Swanson,Forward,USA,9,4,,USA,233,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,2,180,1,0,7,0,4,0,1,2,3,0,0,0,0,66,5,2.5,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,3,,4,6,1,17,16,3,1,1,180,8,101,,25,,,,13,11,15,4,3,4,2,1,,,2,4,3,14,,38,8,3,2,1,7,38,14,15,1,,4,2,2,3,10,25,9,5,9,3,1,2,9,7,2,2,,3,23,7,5,,10,27,11,10,25,41,0,1,0,True,0,0,0,0,63,0,0,2,41,25,4,2,0,True,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::8b7f1c9204e34fc58010e0d9778c064d,opta:Player:1he80t4tdvj86rbvng0956prd,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,María,Sánchez,M. Sánchez,Forward,Mexico,77,4,,MEX,81,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,22,1742,4,4,25,0,12,4,8,10,29,0,3,0,0,,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,4,39,20,86,25,20,43,101,66,17,17,1742,34,1001,4,207,,2,1,175,132,201,21,13,15,11,4,1,5,2,12,24,50,12,494,57,29,37,4,25,488,159,124,,12,205,10,22,55,95,316,9,112,24,13,42,6,136,51,21,13,22,48,308,19,106,11,10,239,108,73,319,406,2,2,0,True,0,0,0,0,494,12,0.21,11,406,0,54,11,0,True,5,1,1,,,,,4,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::410c51409b9e460186b07d3adaf031b5,opta:Player:6b38ky0vsejt59v1tg3x7ibkk,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Riley,Tanner,R. Tanner,Forward,Panama,27,4,,PAN,303,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::e34f1e30edef4493b1bc39d45873fc32,opta:Player:dfeohozpw604y5jbu01u1dkkq,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Alyssa,Thompson,A. Thompson,Forward,USA,21,4,,USA,134,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,21,1177,4,2,15,0,9,2,15,17,12,7,1,0,53,73,22,1.68,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,18,8,75,16,7,2,29,42,17,2,1177,,553,,152,7,,,75,71,153,30,6,18,2,3,8,11,2,9,21,84,2,269,71,12,14,1,15,264,138,68,1,8,63,17,21,36,71,189,,64,2,15,15,13,44,29,13,2,8,2,192,12,82,10,10,90,67,63,194,200,2,2,0,True,0,0,0,0,300,2,0.15,2,200,31,6,2,0,True,,1,1,,,1,4,2,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::fd13d75849894caf973772cd254e2c18,opta:Player:3hya3dxrdggzoj1e6ocpd2kno,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Jordan,Thompson,J. Thompson,Defender,USA,37,2,,USA,304,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::a823871ba9b1461596cac43bf95502ed,opta:Player:8btgs1e799s3xyjfqloeg2iju,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Phallon Abaigeal,Tullis-Joyce,P. Tullis-Joyce,Goalkeeper,USA,91,1,,USA,129,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,16,1440,0,0,0,0,0,0,0,0,3,0,0,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89,,,17,1,,,,,,,27,1440,,455,,14,,,4,97,8,11,2,,14,65,,,,1,,,,,299,66,3,61,,,143,5,67,,,166,,16,1,10,103,,135,,2,6,,188,,16,,6,,137,,1,,10,36,,4,202,98,,,0,True,0,0,0,0,299,0,0,65,98,0,154,65,0,True,,24,1,,,,,,,,,,3,103,14,151,22,25,20,7,45,,,,,,,,,,2,7,,,1,,,,,,,,,,,2,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::c459f301b9cd4029882ca93327a19c22,opta:Player:41dbul8mwc18wwgo4k2zc6aga,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave FC,Kelsey,Turnbow,K. Turnbow,Midfielder,USA,6,3,,USA,218,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave FC,USA,7,145,0,1,1,0,0,1,6,1,4,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1,3,10,6,1,3,8,5,2,2,145,2,110,,31,,1,,22,19,25,7,1,,2,,7,1,,,1,7,6,61,5,4,7,2,1,59,22,8,,,34,1,7,5,14,37,1,11,7,1,3,1,15,6,,2,2,,37,1,11,,10,23,14,12,39,40,,,0,True,0,0,0,0,61,6,0.62,2,40,0,5,2,0,True,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::0f93689de469461794839aa64ece8f04,opta:Player:8rum6xdhsh8kjz3r3x39qtt04,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Olivia,Van der Jagt,O. Van der Jagt,Midfielder,USA,33,3,,USA,75,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,19,1086,1,0,5,0,3,0,14,5,6,1,0,0,56,74,11,0.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33,,6,10,31,2,25,1,5,16,11,14,1086,,675,,185,1,2,3,140,107,124,23,2,11,9,,7,2,1,3,6,19,1,519,105,6,44,,5,513,66,124,,11,176,5,19,23,68,374,,99,1,9,58,5,195,5,12,1,33,,370,4,56,6,10,101,114,35,379,184,1,0,1,True,0,0,0,0,525,1,0,9,184,6,42,9,0,True,,4,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::514d945291b44c78adaabb4dfbf7ba03,opta:Player:c811si1xw5he6ih0o1mj94tsl,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Marta,Vieira da Silva Veiga,Marta,Forward,Brazil,10,4,,BRA,54,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,18,1445,4,4,21,0,15,4,16,18,23,2,1,0,42,82,16,1.0,47,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,18,3,86,30,12,47,53,52,16,4,1445,31,992,4,310,2,1,3,115,91,195,26,6,15,70,4,1,11,1,15,39,54,4,616,221,23,34,16,21,585,174,98,,14,156,18,18,33,97,475,16,116,22,10,21,11,213,17,17,3,9,5,431,14,98,8,10,134,141,88,501,282,3,1,1,True,0,0,0,0,689,4,0.25,70,282,73,94,70,0,True,,2,1,,,,,4,6,,3,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,
