season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,source_category_general,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,aerial_duels,aerial_duels_lost,aerial_duels_won,appearances,backward_passes,blocked_shots,carries,clean_sheets,corners_taken_incl_short_corners,corners_won,duels,duels_lost,duels_won,final_third_touches,forward_passes,foul_attempted_tackle,goals_conceded_inside_box,goals_conceded_outside_box,goals_openplay,goals_from_inside_box,ground_duels,ground_duels_lost,ground_duels_won,handballs_conceded,interceptions,key_passes_attempt_assists,leftside_passes,offsides,open_play_passes,penalties_taken,penalty_goals_conceded,progressive_carries,putthrough_blocked_distribution,putthrough_blocked_distribution_won,recoveries,right_foot_goals,rightside_passes,shots_created,shots_on_target_inc_goals,starts,substitute_off,substitute_on,successful_crosses_corners,successful_crosses_open_play,successful_dribbles,successful_launches,successful_lay_offs,successful_long_passes,successful_open_play_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,tackles_lost,throw_ins_to_own_player,time_played,times_tackled,total_big_chances_created,total_big_chances_missed,total_clearances,total_fouls_conceded,total_fouls_won,total_losses_of_possession,total_passes,total_shots,total_successful_passes_excl_crosses_corners,total_tackles,total_touches_in_opposition_box,total_unsuccessful_passes_excl_crosses_corners,touches,unsuccessful_crosses_corners,unsuccessful_crosses_open_play,unsuccessful_dribbles,unsuccessful_launches,unsuccessful_long_passes,unsuccessful_passes_opposition_half,unsuccessful_passes_own_half,unsuccessful_short_passes,unsuccessful_lay_offs,home_goals,away_goals,winning_goal,left_foot_goals,total_big_chances_scored,assists_intentional,blocks,gk_successful_distribution,goal_assists,goal_kicks,overruns,shots_off_target_inc_woodwork,successful_corners_into_box,throw_ins_to_opposition_player,unsuccessful_corners_into_box,total_red_cards,straight_red_cards,red_cards_2nd_yellow,foul_won_penalty,through_balls,clearances_off_the_line,gk_unsuccessful_distribution,penalty_goals,attempts_from_set_pieces,catches,drops,goalkeeper_smother,penalties_faced,punches,saves_made,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_caught,saves_made_parried,total_big_chances_saved,goals_from_outside_box,last_player_tackle,penalties_conceded,headed_goals,own_goal_scored,second_goal_assists,penalties_saved,saves_from_penalty,direct_setpiece_goals,set_pieces_goals,other_goals,source_category_passing,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_defending,tackle,tackle_percentage,interception,headed_duel,source_category_goalkeeping,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::463e97cd35e944de9f49f54da30fd8c7,opta:Player:5vvgnuyaxp4x7hvzmgkku3pm2,nwsl::Football_Team::d2d8efe548734dfd8bc667b5a52a079a,Boston Legacy,Aïssata,Traoré,A. Traoré,Forward,Mali,14,4,,MLI,,opta:Team:2yppf5jwqllc49s0qkbkchvkk,Boston Legacy,BOS,Boston Legacy,US,True,11,713,3,1,23,4,9,1,4,16,23,10,3,0,0,75.0,15,1.89,0,0,0,0,0,0,2.9363,0.0637,66.67,49.54,53.33,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,14.0,16.0,11.0,34.0,3.0,65.0,,,10.0,109.0,55.0,54.0,126.0,11.0,9.0,14.0,1.0,3.0,3.0,79.0,41.0,38.0,1.0,1.0,9.0,13.0,10.0,67.0,,3.0,37.0,11.0,8.0,26.0,2.0,30.0,10.0,9.0,7.0,4.0,4.0,1.0,1.0,9.0,,5.0,2.0,46.0,37.0,30.0,64.0,2.0,1.0,713.0,24.0,2.0,1.0,,16.0,23.0,85.0,88.0,23.0,66.0,6.0,54.0,22.0,248.0,6.0,6.0,14.0,,,21.0,7.0,22.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,,,1.0,,2.0,14.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,0,0,66,0,95,1,0.13,2,85,7,2,2,0,True,4,67,1,30,True,0,1,100,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::46fcd9e55110410fbc38510d5eefea63,opta:Player:ayoieag2vyk48dxohp2thv310,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Keeley,Dockter,K. Dockter,Defender,USA,98,2,,USA,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::47a580b9d9a64b508d4edde164580fb4,opta:Player:apl8fpqij3o30f21vh2tthe22,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Phoebe,McClernon,P. McClernon,Defender,USA,21,2,,USA,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,True,10,882,0,0,1,0,0,0,11,11,0,0,0,0,0,86.0,10,1.02,0,0,0,0,0,0,0.0465,-0.0465,78.57,52.08,64.71,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,6.0,11.0,10.0,55.0,1.0,150.0,3.0,,1.0,48.0,23.0,25.0,35.0,211.0,5.0,9.0,1.0,,,31.0,17.0,14.0,,20.0,4.0,88.0,,592.0,,,73.0,13.0,7.0,37.0,,300.0,4.0,,10.0,2.0,,1.0,1.0,,10.0,,29.0,496.0,110.0,447.0,527.0,3.0,9.0,882.0,4.0,1.0,,60.0,11.0,,120.0,654.0,1.0,556.0,14.0,4.0,98.0,816.0,3.0,3.0,,25.0,55.0,55.0,46.0,43.0,,,,0.0,,,,9.0,40.0,,40.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,556,0,658,1,0.0,29,120,4,84,29,0,True,11,79,20,17,True,0,0,35,60,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4829883bb4dc4fa48b63d43b720a4307,opta:Player:a0kl9l751uxo86g2k2chqtw5w,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Mallie,McKenzie,M. McKenzie,Midfielder,USA,29,3,,USA,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,True,6,137,1,0,1,1,1,0,2,3,2,2,1,0,0,60.0,3,1.97,0,0,0,0,0,0,0.5782,0.4218,66.67,60.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,2.0,6.0,6.0,,12.0,,,1.0,15.0,6.0,9.0,23.0,15.0,1.0,3.0,,1.0,1.0,13.0,6.0,7.0,,3.0,,14.0,2.0,42.0,,,3.0,3.0,1.0,12.0,,7.0,,1.0,,,6.0,,,2.0,,,,25.0,13.0,12.0,25.0,1.0,9.0,137.0,2.0,,,6.0,3.0,2.0,27.0,42.0,1.0,25.0,3.0,5.0,17.0,85.0,3.0,3.0,1.0,1.0,3.0,17.0,3.0,14.0,,1.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,25,0,45,0,0.0,0,27,3,3,0,0,True,2,67,3,2,True,0,0,0,6,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::48fbfdd7f8004d3cb8bd7ef56db89b4c,opta:Player:9zcl2x3h5b1cb2sf5wuarmwru,nwsl::Football_Team::cbfcacbef5bc4a278442c00926ac9ebc,Denver Summit,Camryn,Biegalski,C. Biegalski,Defender,USA,30,2,,USA,,opta:Team:b6ztd03z31b0yfcae0qovefpw,Denver,DEN,Denver Summit,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4ad3b3ad9d90407181d76c98bb47e17a,opta:Player:8rk69xuh6gxq5fjfoh4f5lst0,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,Sydney,Collins,S. Collins,Defender,Canada,16,2,,CAN,,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US,True,10,900,0,1,2,1,1,1,14,8,5,0,1,0,0,80.0,14,1.4,0,0,0,0,0,0,0.4346,-0.4346,66.67,41.89,18.75,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,13.0,3.0,10.0,45.0,1.0,76.0,2.0,,1.0,74.0,43.0,31.0,133.0,159.0,,13.0,1.0,,,58.0,30.0,28.0,,13.0,8.0,142.0,,366.0,,2.0,43.0,17.0,8.0,58.0,,31.0,9.0,1.0,10.0,,,3.0,3.0,2.0,6.0,,14.0,290.0,126.0,176.0,285.0,7.0,71.0,900.0,15.0,,,27.0,8.0,5.0,151.0,377.0,2.0,299.0,21.0,8.0,78.0,631.0,15.0,15.0,6.0,13.0,20.0,66.0,27.0,58.0,,,,0.0,,,,9.0,1.0,1.0,1.0,,1.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,299,0,395,3,0.1,14,151,18,34,14,0,True,14,67,13,16,True,0,0,41,27,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4b0092d3c4b148ce81259ba635ca7777,opta:Player:coy005g9noltjta4ka7utllp0,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Hal,Hershfelt,H. Hershfelt,Midfielder,USA,17,3,,USA,,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,True,10,855,0,0,7,0,3,0,13,13,5,0,1,0,0,85.0,8,0.84,1,0,1,0,0,0,0.7576,-0.7576,65.0,48.72,26.32,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,14.0,5.0,10.0,94.0,1.0,81.0,5.0,1.0,2.0,78.0,40.0,38.0,159.0,117.0,4.0,7.0,1.0,,,59.0,26.0,33.0,2.0,10.0,10.0,106.0,,415.0,,,31.0,17.0,8.0,46.0,,100.0,10.0,3.0,10.0,1.0,,3.0,3.0,8.0,,8.0,13.0,349.0,209.0,145.0,338.0,7.0,1.0,855.0,14.0,1.0,1.0,10.0,13.0,5.0,96.0,417.0,7.0,351.0,20.0,19.0,66.0,531.0,4.0,4.0,5.0,2.0,9.0,51.0,19.0,57.0,1.0,,,0.0,,,,1.0,,,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,351,0,424,3,0.0,13,96,7,22,13,0,True,13,65,10,19,True,0,0,59,10,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4b281c71242c4738abb687a332286be0,opta:Player:d5sinj3fevgaqcgwhtfno836c,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,Maddie,Moreau,M. Moreau,Defender,USA,24,2,,USA,,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US,True,10,380,0,0,0,0,0,0,2,9,1,0,2,0,0,75.0,9,2.13,0,0,0,0,0,0,0.0,0.0,100.0,22.73,33.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,2.0,10.0,25.0,,21.0,,,2.0,22.0,17.0,5.0,58.0,53.0,7.0,9.0,,,,16.0,13.0,3.0,,5.0,,6.0,,121.0,,1.0,13.0,7.0,3.0,14.0,,37.0,,,4.0,2.0,6.0,,,,,,4.0,90.0,49.0,41.0,86.0,,23.0,380.0,2.0,,,13.0,9.0,1.0,53.0,121.0,,90.0,2.0,9.0,31.0,202.0,9.0,9.0,1.0,5.0,6.0,30.0,10.0,25.0,,,,0.0,,,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,0,0,90,0,130,0,0.0,4,53,9,10,4,0,True,2,100,5,6,True,0,1,40,13,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4b915e8cd11c489a8cbf2c1fbec32808,opta:Player:civkzasgi73lzu2yqv9m5sems,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Taliana,Kaufusi,T. Kaufusi,Forward,USA,78,4,,USA,,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4bd84fd5cceb4538a556a4b9eb250841,opta:Player:dwwgrimn3ddecp5kllvsdga8l,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Sofia,Huerta,S. Huerta,Defender,USA,11,2,,USA,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,True,10,888,1,2,4,3,2,2,12,3,7,0,1,0,0,81.0,11,1.11,5,0,0,1,1,0,1.0984,-0.0984,66.67,66.04,75.0,39.29,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2.0,6.0,10.0,87.0,4.0,103.0,3.0,5.0,3.0,53.0,18.0,35.0,153.0,134.0,2.0,10.0,1.0,,1.0,45.0,16.0,29.0,,7.0,8.0,166.0,,408.0,1.0,,52.0,16.0,10.0,59.0,1.0,38.0,10.0,2.0,10.0,1.0,,14.0,11.0,4.0,6.0,,29.0,326.0,148.0,208.0,313.0,6.0,88.0,888.0,8.0,2.0,,27.0,3.0,7.0,144.0,425.0,4.0,342.0,18.0,5.0,83.0,685.0,16.0,12.0,2.0,18.0,43.0,74.0,25.0,40.0,,0.0,1.0,0.0,,1.0,2.0,3.0,,2.0,,,2.0,1.0,11.0,3.0,,,,,,,,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,True,0,0,342,0,453,11,0.2,29,144,28,72,29,0,True,12,67,7,8,True,0,0,40,27,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4cb80ed654ff46e8916779187fb88553,opta:Player:3sgg664ay83kxhe17ogbke978,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Julie,Doyle,J. Doyle,Midfielder,USA,20,3,,USA,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,True,11,284,0,0,2,0,1,0,6,1,4,0,1,0,0,75.0,3,0.95,0,0,0,0,0,0,0.1972,-0.1972,54.55,52.78,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,2.0,11.0,26.0,1.0,20.0,,,3.0,36.0,17.0,19.0,52.0,14.0,1.0,3.0,,,,31.0,14.0,17.0,,1.0,2.0,18.0,,77.0,,,9.0,7.0,2.0,9.0,,21.0,2.0,1.0,3.0,3.0,8.0,,,2.0,1.0,5.0,3.0,57.0,33.0,26.0,56.0,5.0,2.0,284.0,10.0,,,7.0,1.0,4.0,41.0,79.0,2.0,59.0,11.0,7.0,20.0,143.0,3.0,3.0,3.0,,,16.0,7.0,20.0,1.0,,,0.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,59,0,82,0,0.0,3,41,3,3,3,0,True,6,55,1,5,True,0,0,100,7,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4d0fda5a57784bf59bcc4e1caa463716,opta:Player:dlm4h2alfw0llbz4mkdq7hu96,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Maddie,Mercado,M. Mercado,Midfielder,USA,2,3,,USA,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,True,10,783,2,0,16,2,8,0,4,17,14,2,2,0,0,69.0,8,0.92,0,0,2,0,0,0,2.3652,-0.3652,80.0,45.26,48.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,21.0,20.0,10.0,50.0,10.0,72.0,3.0,,5.0,95.0,52.0,43.0,135.0,64.0,4.0,7.0,1.0,2.0,1.0,54.0,31.0,23.0,3.0,8.0,8.0,42.0,2.0,183.0,,,28.0,23.0,11.0,41.0,,30.0,8.0,8.0,8.0,1.0,2.0,,,4.0,2.0,8.0,14.0,124.0,87.0,40.0,113.0,1.0,,783.0,12.0,2.0,2.0,8.0,17.0,14.0,94.0,186.0,16.0,127.0,5.0,42.0,59.0,322.0,1.0,1.0,4.0,3.0,9.0,47.0,13.0,50.0,1.0,2.0,0.0,0.0,1.0,1.0,,3.0,,,,1.0,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,True,0,0,127,0,187,0,0.0,14,94,1,23,14,0,True,4,80,8,41,True,0,0,61,8,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::505cd006e0f24c0b8f03372edd6e033d,opta:Player:9vgflgmrmvq8i95t3n70sur55,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Sveindís,Jónsdóttir,S. Jónsdóttir,Forward,Iceland,32,4,,ISL,,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,True,7,625,3,2,11,5,6,2,13,10,12,0,2,0,0,67.0,9,1.3,0,0,1,0,0,0,2.1871,0.8129,76.47,48.39,39.29,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,17.0,11.0,7.0,22.0,3.0,55.0,,,9.0,93.0,48.0,45.0,200.0,27.0,4.0,9.0,,1.0,2.0,65.0,31.0,34.0,2.0,2.0,11.0,38.0,,110.0,,,27.0,15.0,10.0,17.0,,30.0,13.0,6.0,7.0,2.0,,3.0,3.0,5.0,,4.0,3.0,71.0,61.0,20.0,75.0,4.0,20.0,625.0,18.0,2.0,3.0,2.0,10.0,12.0,124.0,117.0,11.0,78.0,17.0,40.0,39.0,303.0,15.0,15.0,14.0,2.0,5.0,47.0,7.0,34.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,,,2.0,,,5.0,,24.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,True,0,0,78,0,135,3,0.29,3,124,18,8,3,0,True,13,76,2,28,True,0,0,38,2,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::514d945291b44c78adaabb4dfbf7ba03,opta:Player:c811si1xw5he6ih0o1mj94tsl,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Marta,Marta,Marta,Forward,Brazil,10,4,,BRA,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,True,7,223,1,0,6,1,2,0,0,0,2,1,0,0,0,85.0,6,2.42,5,0,0,1,1,0,1.3515,-0.3515,0.0,31.82,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,,7.0,28.0,,28.0,,5.0,1.0,22.0,15.0,7.0,40.0,20.0,,4.0,2.0,,1.0,16.0,9.0,7.0,,2.0,4.0,27.0,1.0,72.0,1.0,1.0,4.0,5.0,3.0,9.0,,3.0,4.0,2.0,2.0,2.0,5.0,,,5.0,1.0,4.0,9.0,60.0,38.0,28.0,57.0,,2.0,223.0,8.0,,,1.0,,2.0,32.0,78.0,6.0,66.0,,8.0,12.0,122.0,6.0,1.0,3.0,,3.0,14.0,4.0,9.0,,0.0,1.0,0.0,1.0,1.0,,,,,,,4.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,66,0,84,0,0.0,9,32,6,12,9,0,True,0,0,2,6,True,0,0,75,1,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::51d52da9f6724e00a97ec29e7fe459dc,opta:Player:6hyf258ii56nw917w0b4ekob8,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,Claire,Hutton,C. Hutton,Midfielder,USA,14,3,,USA,,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US,True,10,900,0,0,5,0,1,0,25,16,20,0,4,0,0,81.0,14,1.4,0,0,0,0,0,0,0.6029,-0.6029,73.53,54.01,45.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,11.0,9.0,10.0,83.0,6.0,127.0,2.0,,2.0,137.0,63.0,74.0,159.0,174.0,6.0,13.0,1.0,,,117.0,52.0,65.0,1.0,21.0,13.0,131.0,,507.0,,2.0,44.0,22.0,13.0,82.0,,132.0,13.0,1.0,10.0,,,1.0,1.0,11.0,2.0,2.0,26.0,410.0,227.0,195.0,395.0,9.0,1.0,900.0,29.0,,,11.0,16.0,20.0,160.0,520.0,5.0,421.0,34.0,12.0,99.0,727.0,3.0,3.0,7.0,5.0,25.0,74.0,28.0,74.0,,,,0.0,,,,2.0,,,,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,421,0,524,1,0.0,26,160,4,51,26,0,True,25,74,21,20,True,0,0,51,11,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::521bad7c3a2f49a185c968f9206da5b8,opta:Player:3cyj9a2fjtx4xd0bqdh6g3azu,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Haley,McCutcheon,H. McCutcheon,Defender,USA,2,2,,USA,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,True,11,990,2,2,18,4,7,2,24,17,3,2,2,0,0,76.0,16,1.45,0,0,2,0,0,0,2.7003,-0.7003,70.59,51.3,68.97,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,9.0,20.0,11.0,74.0,2.0,74.0,4.0,,1.0,115.0,56.0,59.0,136.0,139.0,9.0,13.0,3.0,1.0,2.0,86.0,47.0,39.0,1.0,10.0,15.0,65.0,2.0,336.0,,2.0,34.0,26.0,12.0,50.0,2.0,72.0,17.0,7.0,11.0,,,1.0,1.0,2.0,6.0,4.0,10.0,249.0,126.0,138.0,253.0,10.0,5.0,990.0,19.0,3.0,,24.0,17.0,3.0,126.0,350.0,18.0,263.0,34.0,27.0,87.0,542.0,4.0,4.0,12.0,9.0,22.0,71.0,20.0,65.0,1.0,2.0,0.0,1.0,,2.0,2.0,9.0,,2.0,,2.0,11.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,263,0,355,1,0.18,10,126,5,32,10,0,True,24,71,10,29,True,0,0,31,24,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::52f13396556b4dad93f22030d00cbf8b,opta:Player:gzggndbe1oh6ufcdbqmsc7pw,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Maria Eduarda,Rodrigues Silva,Dudinha,Forward,Brazil,88,4,,BRA,,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,True,12,1034,4,4,22,8,12,4,9,15,24,10,1,0,0,72.0,13,1.13,8,0,1,0,0,0,3.8436,0.1564,69.23,52.34,50.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,12.0,59.0,11.0,168.0,,8.0,14.0,128.0,61.0,67.0,306.0,66.0,8.0,10.0,3.0,4.0,3.0,126.0,60.0,66.0,,12.0,14.0,21.0,10.0,244.0,,,97.0,13.0,8.0,55.0,4.0,111.0,18.0,12.0,12.0,8.0,,6.0,6.0,29.0,1.0,5.0,8.0,173.0,144.0,47.0,177.0,4.0,3.0,1034.0,40.0,4.0,4.0,3.0,15.0,24.0,180.0,257.0,22.0,185.0,13.0,82.0,72.0,519.0,18.0,18.0,21.0,3.0,9.0,79.0,11.0,63.0,2.0,1.0,3.0,0.0,,1.0,3.0,,,4.0,,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,0,0,185,0,281,6,0.35,8,180,24,17,8,0,True,9,69,12,2,True,0,0,47,3,0,0
