season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,unsuccessful_crosses_open_play,offsides,time_played,throw_ins_to_own_player,substitute_on,successful_lay_offs,successful_launches,right_foot_goals,open_play_passes,corners_won,backward_passes,successful_crosses_corners,successful_passes_opposition_half,unsuccessful_long_passes,putthrough_blocked_distribution_won,shots_off_target_inc_woodwork,goals_conceded_outside_box,aerial_duels_lost,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,substitute_off,total_fouls_conceded,successful_dribbles,successful_short_passes,goals_conceded_inside_box,total_shots,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,key_passes_attempt_assists,unsuccessful_passes_opposition_half,blocked_shots,throw_ins_to_opposition_player,recoveries,starts,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,corners_taken_incl_short_corners,appearances,foul_attempted_tackle,ground_duels,goals_from_outside_box,forward_passes,total_touches_in_opposition_box,index,duels_won,shots_on_target_inc_goals,successful_long_passes,successful_crosses_open_play,total_fouls_won,aerial_duels_won,unsuccessful_dribbles,duels,total_clearances,unsuccessful_crosses_corners,unsuccessful_corners_into_box,handballs_conceded,ground_duels_lost,leftside_passes,goals_from_inside_box,successful_open_play_passes,total_successful_passes_excl_crosses_corners,aerial_duels,unsuccessful_lay_offs,duels_lost,tackles_lost,interceptions,ground_duels_won,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,gk_successful_distribution,unsuccessful_launches,set_pieces_goals,successful_corners_into_box,blocks,attempts_from_set_pieces,gk_unsuccessful_distribution,penalties_taken,clean_sheets,penalty_goals,penalties_conceded,own_goal_scored,clearances_off_the_line,through_balls,left_foot_goals,assists_intentional,goal_assists,headed_goals,last_man_tackle,saves_made,punches,catches,saves_made_from_outside_box,saves_made_parried,saves_made_from_inside_box,penalties_faced,saves_made_caught,crosses_not_claimed,goalkeeper_smother,drops,penalties_saved,saves_from_penalty,total_red_cards,red_cards_2nd_yellow,foul_won_penalty,other_goals,penalties_off_target,straight_red_cards
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::0bb3c16212754939b111d70c83644b8e,opta:Player:1c2boqmoi50esuelgdd96o06h,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Danielle,Colaprico,D. Colaprico,Midfielder,USA,24,3,,USA,10,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,21,1904,0,2,7,0,5,2,38,19,23,0,0,0,0,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,1904,4,,4,6,,859,3,145,6,289,48,11,2,3,16,264,396,46,147,874,3,19,6,622,19,7,195,206,17,156,4,2,111,21,24,72,1179,31,21,11,115,,319,5,10,91,5,57,1,23,18,1,149,44,33,25,1,42,204,,669,679,34,1,58,8,50,73,True,0,0,0,0,874,1,0.09,57,264,0,105,57,0,True,,17,,5,6,,,,7,,,,1,,,2,2,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::a284ba27462c404c8b146fc4022ac773,opta:Player:mobzc74c2hlsrlkj3c3y2ne1,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Taylor,Comeau,T. Comeau,Midfielder,USA,26,3,,USA,118,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,17,738,1,1,6,0,3,1,8,9,4,1,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,738,2,10,1,,,196,6,28,1,80,14,7,3,1,11,98,53,10,53,199,5,9,3,122,8,6,67,68,8,58,2,,22,7,14,15,289,,17,8,37,,76,8,10,27,3,10,1,4,12,2,60,8,6,,,22,27,1,129,132,23,,33,2,5,15,True,0,0,0,0,199,1,0.12,10,98,0,24,10,0,True,,4,,,1,,,,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::d62dc3dfa238404895774bb6fb7452e2,opta:Player:ag5vmrlmmhda8ntwv3q4v7dux,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Kelly,Conheeney,K. Conheeney,Midfielder,USA,24,3,,USA,115,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,13,588,1,0,11,0,6,0,17,12,12,7,1,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,588,2,7,7,,1,199,3,55,2,79,9,3,5,3,6,101,70,19,51,207,2,12,1,139,10,11,60,47,10,57,1,,20,6,4,8,313,1,13,8,56,,57,11,10,36,6,8,2,12,6,,68,1,5,,,26,48,1,141,147,12,,32,2,6,30,True,0,0,0,0,207,2,0,8,101,0,17,8,0,True,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::95fc5444983945819b7196cc46aa554c,opta:Player:dw2a5y50m5vbzpy53w2e7n179,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Rachel,Corsie,R. Corsie,Defender,Scotland,4,2,,SCO,26,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,12,1005,1,0,4,0,1,0,3,12,6,1,3,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1005,9,1,,12,,652,1,54,1,146,69,2,3,,11,169,378,3,88,680,,12,3,438,8,4,157,89,2,95,,6,43,11,10,64,803,,12,6,26,,312,8,10,24,1,85,1,6,13,,50,45,2,,,15,225,1,501,523,24,,26,,19,11,True,0,0,0,0,680,1,0,85,169,0,154,85,0,True,,27,,,8,,,,7,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::deabe98ff08946e5b44f890b1d2e7c5c,opta:Player:ao80fsb86uwmcltu5iubwo2y1,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Megan,Crosson,M. Crosson,Defender,USA,5,2,,USA,161,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,4,115,0,0,0,0,0,0,5,1,1,0,1,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,115,8,3,,1,,47,3,4,,10,9,2,,,3,39,13,5,17,49,,1,1,20,2,,26,19,,28,,2,7,1,6,8,84,8,4,1,9,,25,1,10,9,,3,,1,3,,15,3,10,7,,3,1,,22,23,6,,6,,1,6,True,0,0,0,0,49,0,0,3,39,0,12,3,0,True,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::842385f0c95745a1988b7b3ecbb31e04,opta:Player:e0gysmymetthyhdkn2q54l51x,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Sabrina,D'Angelo,S. D'Angelo,Goalkeeper,Canada,1,1,,CAN,62,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,13,1230,0,0,0,0,0,0,1,1,1,0,1,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1230,2,,,58,,289,1,1,,71,213,,,4,1,225,167,1,9,460,,1,,121,17,,222,47,,163,,,148,13,2,59,587,,13,,4,,365,2,10,3,,117,,1,2,,7,13,,,,3,47,,151,238,3,,4,,1,1,True,0,0,0,0,460,0,0,117,225,0,330,117,0,True,83,138,,,,,47,,2,,,,,,,,,,,43,7,28,27,7,16,4,7,,,1,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::3d57a577770a4e51a19b76fce2f56209,opta:Player:bmqfbhgeafmpfqrmws9q1z6j9,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Amanda Jaqueline,Da Costa,Amanda DaCosta,Midfielder,Portugal,13,3,,PRT,114,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,14,707,0,0,9,0,2,0,11,9,8,1,0,0,0,,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,707,1,6,2,1,,206,5,44,1,76,21,6,7,,6,105,61,12,54,211,10,9,1,128,9,9,75,36,5,59,,,17,8,11,21,293,1,14,6,40,,88,11,10,26,2,8,1,8,6,,52,3,5,1,,20,43,,131,136,12,,26,1,2,20,True,0,0,0,0,211,1,0,8,105,0,29,8,0,True,,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::24af72086ca04ab9abe6febc2ab176cd,opta:Player:2pys2qmzxkg0cd9fa7yot7lcl,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Kiersten,Dallstream,K. Dallstream,Forward,USA,25,4,,USA,142,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,12,274,0,0,2,0,1,0,6,5,1,0,1,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,274,3,10,1,,,111,3,26,2,59,3,5,1,,3,59,23,9,28,111,1,5,6,78,4,2,31,19,1,30,,2,14,2,9,4,175,,12,3,32,,34,6,10,17,1,2,2,1,1,,36,1,3,,,16,32,,80,80,4,,19,3,2,16,True,0,0,0,0,111,2,0,2,59,0,5,2,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::c4415406f03b42e99259ae1a2729d22f,opta:Player:amg2zai9038cdz9uuql3l9rkl,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Rachel Ann,Daly,R. Daly,Forward,England,3,4,,ENG,90,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,16,1186,4,3,29,0,14,3,17,23,16,25,2,0,0,,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,1186,21,4,1,,3,314,7,61,4,148,17,7,15,3,26,211,61,19,104,326,,23,6,191,15,29,121,89,15,126,12,7,44,12,10,16,560,1,16,16,90,2,109,41,10,52,14,14,4,16,12,1,128,7,21,,,50,67,2,195,205,38,,76,2,7,40,True,0,0,0,0,326,4,0.23,14,211,0,31,14,0,True,,3,,,3,2,,,2,,,,1,3,1,2,3,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::19b674e024ce4772a66aa9817f045d81,opta:Player:6yewao79nhfa4fct6bqfw5bdh,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Jaelene,Daniels,J. Daniels,Defender,USA,16,2,,USA,69,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,17,1567,1,3,9,0,7,3,27,16,12,1,2,0,0,,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1567,121,,,8,1,410,15,52,30,159,75,12,2,7,11,355,141,31,92,437,2,16,16,239,22,9,167,127,19,204,2,59,81,17,25,38,925,38,17,6,111,,242,10,10,74,7,31,16,12,16,11,138,19,75,21,2,53,16,1,253,270,27,,64,4,23,58,True,0,0,0,0,437,16,0.17,31,355,0,106,31,0,True,,42,,11,3,2,,1,1,1,2,,,,,3,3,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::7c98688692b847e38ba4c2e6ec553412,opta:Player:885jvnz4souxd86bsrjr3qdat,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Lisa Marie,De Vanna,L. De Vanna,Forward,Australia,10,4,,AUS,164,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,3,153,0,0,2,0,1,0,3,1,3,1,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,153,,1,,,,42,2,9,,25,,1,1,,1,26,6,3,11,42,1,1,3,27,4,2,11,12,,14,,,4,2,2,1,69,,3,1,18,,11,2,10,10,1,4,,3,1,2,20,,4,,,9,10,,31,31,2,1,10,,,9,True,0,0,0,0,42,0,0,4,26,0,4,4,0,True,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::d6796f4b777746079ced4c173f37a12a,opta:Player:ajlkezlaq6czdje5enk92otex,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Megan,Dorsey,M. Dorsey,Goalkeeper,USA,22,1,,USA,189,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::c6e404008b214ad38baf6e308e199f9e,opta:Player:1bpq54voea3pt7n7ppzoyvvth,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,Natasha Khalila,Dowie,N. Dowie,Forward,England,9,4,,ENG,127,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,USA,7,605,3,0,19,0,10,0,0,12,4,10,1,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,605,,,4,,2,165,4,72,,88,4,1,9,1,15,62,45,,37,174,2,12,1,132,15,19,41,43,4,38,3,,16,7,2,3,233,,7,4,26,,24,25,10,12,10,1,,4,7,1,48,3,,,2,21,35,3,124,133,22,2,36,,1,5,True,0,0,0,0,174,0,0,1,62,0,5,1,0,True,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::890aab36584c4278b8a8d11be569aeb4,opta:Player:4b13osk9pzrosvzqt55y7o34l,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Crystal,Dunn,C. Dunn,Midfielder,USA,19,3,,USA,58,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,15,1380,4,5,39,0,16,5,25,14,31,21,0,0,0,,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,1380,11,1,5,1,2,454,22,130,8,241,21,22,23,4,16,334,88,28,121,463,1,14,40,300,12,39,142,87,20,159,20,1,78,14,30,20,905,1,15,11,191,2,143,80,10,104,16,21,7,31,5,10,212,3,37,,3,92,103,2,314,321,21,3,108,3,14,99,True,0,0,0,0,463,7,0.33,21,334,0,42,21,0,True,,4,,1,1,,,,5,,,,,4,2,4,5,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::1e524e201dce43908965d637c8a6140f,opta:Player:biot51y8bhwouactlbow0b5k9,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Britt Ellen,Eckerstrom,B. Eckerstrom,Goalkeeper,USA,51,1,,USA,159,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,3,270,0,0,0,0,0,0,0,0,1,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,270,,,,8,,27,,,,6,30,,,1,,33,14,,2,52,,,,3,1,,32,2,,13,,,20,3,,19,77,,3,,1,,49,,10,1,,17,,1,,,1,1,,,,,1,,10,20,,,,,,1,True,0,0,0,0,52,0,0,17,33,0,47,17,0,True,14,19,,,,,7,,2,,,,,,,,,,,16,1,1,9,1,7,1,5,1,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::4932d40caf094edd88eb680559cffd38,opta:Player:bheniu7u85ivkjhipazymzxzp,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Kristen,Edmonds,K. Edmonds,Defender,USA,12,2,,USA,25,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,19,1701,6,2,23,0,13,2,19,13,21,1,1,0,0,,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1701,37,,13,1,6,660,11,152,17,302,45,11,10,4,13,311,248,22,131,709,1,13,10,492,24,23,176,163,27,196,5,8,92,19,23,39,1041,41,19,6,94,4,237,19,10,58,13,41,3,21,7,12,114,16,59,27,2,43,157,2,496,533,20,3,56,3,20,51,True,0,0,0,0,709,3,0.11,41,311,0,86,41,0,True,,17,2,11,1,5,,,4,,,,1,,,2,2,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::ab81546d13e34c128d458bf7221b0588,opta:Player:2r0yk1il4a8nq5l0p83kszx1,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Becky,Edwards,B. Edwards,Midfielder,USA,14,3,,USA,76,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,16,806,0,0,4,0,1,0,21,13,6,0,1,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,806,2,6,4,2,,380,,61,1,142,13,10,3,2,14,125,147,29,84,385,8,13,1,271,10,4,97,100,4,72,1,1,33,10,20,28,509,,16,5,58,,150,7,10,56,1,17,,6,22,1,94,9,3,,1,24,74,,284,288,36,,38,8,16,34,True,0,0,0,0,385,0,0,17,125,0,30,17,0,True,,6,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::8a79e963a9ed4ce7b8e03564a23de251,opta:Player:de0o8hm1h02ytwuapmp46si5l,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Brooke,Elby,B. Elby,Defender,USA,23,2,,USA,105,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,13,917,0,0,3,0,2,0,26,9,6,0,0,1,0,,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,917,55,2,,2,,252,,45,3,78,18,4,1,2,10,154,95,32,67,255,5,9,3,164,16,3,85,47,4,64,1,26,31,11,19,36,504,,13,7,69,,121,4,10,49,2,6,3,6,10,1,89,29,15,,,30,42,,168,170,20,,40,6,23,39,True,0,0,0,0,255,3,0,6,154,0,24,6,0,True,,10,,,6,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::547e264b787c4be3b027538f4cbcda77,opta:Player:8evcuui59rvnhf67xhq56mj85,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lindsay,Elston,L. Elston,Midfielder,USA,6,3,,USA,150,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,12,157,0,0,2,0,1,0,2,3,3,2,1,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,157,,12,1,,,68,1,10,,30,2,1,1,,2,36,15,3,22,69,,3,1,40,3,2,24,17,2,25,,1,7,,3,4,97,,12,2,14,,28,7,10,9,1,5,,3,2,,18,2,5,,,7,14,,44,45,4,,9,1,2,7,True,0,0,0,0,69,0,0,5,36,0,7,5,0,True,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::237d7495c3064d87ae55feb2b28199ce,opta:Player:2pczqkazg6906ua3os9sriuad,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Whitney,Engen,W. Engen,Defender,USA,3,2,,USA,40,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,14,1260,1,1,1,0,1,1,15,3,7,0,2,0,0,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,1260,1,,,24,,493,2,35,1,140,78,3,,6,6,174,259,18,78,554,,3,2,329,26,1,156,62,4,96,1,2,35,14,10,65,719,1,14,3,35,,295,7,10,31,1,69,1,7,5,,46,69,5,,,9,162,1,359,398,11,,15,3,23,26,True,0,0,0,0,554,1,0.07,69,174,0,147,69,0,True,4,42,,,12,,2,,2,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::bee0506c8e134de9bc8af601b1d28778,opta:Player:dve5pao9dmobh167wb8g45g45,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars FC,Julie,Ertz,J. Ertz,Midfielder,USA,8,3,,USA,39,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars FC,US,13,1200,0,0,1,0,0,0,25,7,6,0,1,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1200,4,,,13,,525,1,37,,144,98,5,1,3,5,202,233,30,80,555,,7,5,324,13,1,178,44,4,122,1,3,67,13,7,59,742,,13,6,56,,331,4,10,48,,53,,6,9,,70,64,3,,,17,143,,363,377,14,,22,5,22,39,True,0,0,0,0,555,0,0,53,202,0,151,53,0,True,,53,,,11,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::aeec178c158f4f938d095a83b821bdb3,opta:Player:a6skk22larmfn1pqtyy6ttrdh,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,Madlyn Whitney,Evans,M. Evans,Midfielder,USA,18,3,,USA,50,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,16,1111,0,1,9,0,6,1,12,16,18,0,2,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,1111,5,4,7,2,,488,2,92,1,197,37,10,3,4,20,185,172,14,97,502,3,16,2,334,17,9,134,126,7,117,1,1,62,12,19,27,638,,16,10,77,,184,8,10,47,6,34,1,18,15,5,112,9,10,,,45,100,,360,368,35,1,65,2,9,32,True,0,0,0,0,502,1,0.08,34,185,0,71,34,0,True,,9,,,3,,,,1,,1,,,2,,1,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::b84e9888c15f472fa74b57182a7f9d64,opta:Player:337qzu7e4zc4w8wpmkpq6j8q1,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Cali Jean,Farquharson,C. Farquharson,Forward,USA,28,4,,USA,133,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,16,559,0,0,6,0,4,0,10,7,3,2,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,559,5,8,,,,140,9,37,1,61,4,7,2,,7,100,41,11,35,140,8,7,3,94,2,6,39,34,2,40,4,3,12,8,12,11,250,,16,5,44,,40,19,10,20,4,7,1,3,3,4,54,3,12,,,27,29,,101,101,10,,34,1,1,17,True,0,0,0,0,140,1,0,7,100,0,11,7,0,True,,2,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::be63835a639049d88987c3c4b3af14c7,opta:Player:6n0vqpkiwt8zgmsgt9z3ipasp,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Jamia Ayanna,Fields,J. Fields,Forward,USA,24,4,,USA,119,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,USA,12,627,0,1,3,0,1,1,15,10,6,4,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,627,3,6,1,,,195,6,70,3,98,7,8,2,3,6,130,50,18,44,196,3,10,6,141,9,3,51,33,2,54,3,1,41,6,18,15,342,,12,8,74,,40,13,10,32,1,4,3,6,2,6,82,2,18,,1,44,53,,145,145,8,1,50,3,3,30,True,0,0,0,0,196,3,0.14,4,130,0,11,4,0,True,,4,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
