season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,ground_duels_lost,total_losses_of_possession,index,clean_sheets,backward_passes,starts,interceptions,total_clearances,successful_long_passes,left_foot_goals,total_successful_passes_excl_crosses_corners,goals_conceded_outside_box,total_passes,assists_intentional,key_passes_attempt_assists,appearances,unsuccessful_lay_offs,leftside_passes,shots_off_target_inc_woodwork,total_shots,blocks,substitute_on,goal_assists,successful_launches,time_played,rightside_passes,unsuccessful_long_passes,unsuccessful_dribbles,successful_lay_offs,substitute_off,putthrough_blocked_distribution,unsuccessful_passes_own_half,forward_passes,total_unsuccessful_passes_excl_crosses_corners,recoveries,total_fouls_won,aerial_duels_lost,unsuccessful_launches,tackles_lost,putthrough_blocked_distribution_won,corners_taken_incl_short_corners,ground_duels,open_play_passes,unsuccessful_passes_opposition_half,penalty_goals_conceded,touches,total_tackles,times_tackled,goals_conceded_inside_box,successful_passes_own_half,total_fouls_conceded,successful_open_play_passes,unsuccessful_corners_into_box,successful_dribbles,blocked_shots,successful_short_passes,throw_ins_to_opposition_player,shots_on_target_inc_goals,offsides,successful_crosses_open_play,handballs_conceded,successful_passes_opposition_half,duels_lost,unsuccessful_crosses_corners,duels,corners_won,penalties_conceded,unsuccessful_crosses_open_play,throw_ins_to_own_player,foul_attempted_tackle,successful_crosses_corners,aerial_duels,unsuccessful_short_passes,ground_duels_won,duels_won,total_touches_in_opposition_box,aerial_duels_won,goals_from_inside_box,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,through_balls,successful_corners_into_box,overruns,other_goals,right_foot_goals,second_goal_assists,goals_from_outside_box,headed_goals,attempts_from_set_pieces,gk_successful_distribution,drops,saves_made,goal_kicks,catches,saves_made_parried,saves_made_from_inside_box,punches,saves_made_from_outside_box,saves_made_caught,gk_unsuccessful_distribution,penalties_saved,penalties_faced,saves_from_penalty,last_player_tackle,foul_won_penalty,clearances_off_the_line,red_cards_2nd_yellow,penalty_goals,penalties_taken,total_red_cards,own_goal_scored,goalkeeper_smother,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_off_target,set_pieces_goals,straight_red_cards,crosses_not_claimed
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::79a32ba220cb4d83b915046270f92b4c,opta:Player:8nvm8qt0kfn69hzfhz0intjbo,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Landy,Mertz,L. Mertz,Midfielder,USA,19,3,,USA,354,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,2,7,0,0,0,0,0,0,2,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,10,,2,,,1,,,4,,4,,,2,,1,,,,2,,,7,,,,,,1,,1,,,1,,,,,,3,4,3,,14,2,,,2,,4,,,,4,,,,,,2,,3,3,1,,3,,,,,,3,3,2,,,,,0,True,0,0,0,0,7,0,0,0,5,3,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::16cdad396ff94e7e8174cb37ad24f4c1,opta:Player:de78j1pit0elbm4ptskkflgk4,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Morgan,Messner,M. Messner,Goalkeeper,USA,35,1,,USA,383,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::d07feb8cd7c94d03b741e2326515241f,opta:Player:f5belq8ns6bvom52sbhby6d5g,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Paige,Metayer,P. Metayer,Midfielder,USA,26,3,,USA,107,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,23,1212,1,1,5,2,1,1,22,10,3,0,3,0,0,77,21,1.56,0,0,0,0,0,0,0,0,52.38,53.17,45.16,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,42,234,10,,101,13,24,30,12,1,443,3,576,1,14,23,,175,4,5,9,10,1,3,1212,51,37,7,1,5,35,55,249,133,81,3,17,22,20,13,,95,566,93,2,920,42,21,18,241,10,433,,8,2,431,39,1,,3,,205,59,15,126,6,,15,71,4,3,31,96,53,67,16,14,1,1,0,0,True,0,0,0,0,594,3,0.07,12,234,18,49,12,0,True,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::137ddc3c3af240c994cfb14956f39872,opta:Player:3jl8cvp50cy5o4pt1u8h4a2cq,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Samantha,Meza,S. Meza,Midfielder,USA,20,3,,USA,384,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::7fc702ff232644208fc4c5d6841f46d6,opta:Player:3esajnuok17w043qxim4s6n10,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Tatumn,Milazzo,T. Milazzo,Defender,USA,23,2,,USA,143,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,17,1133,0,0,1,0,1,0,27,11,6,1,1,0,0,60,18,1.43,0,0,0,0,0,0,0,0,57.45,65.18,53.57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,26,265,10,1,49,13,20,44,18,,270,2,452,,1,17,1,57,,1,7,4,,13,1133,68,71,3,,5,40,75,278,182,69,6,13,52,20,16,,84,448,111,1,790,47,4,16,169,11,267,,6,1,252,62,1,1,1,,102,39,4,112,,,4,79,9,1,28,111,58,73,,15,,,,0,True,0,0,0,0,457,1,0,18,265,5,89,18,0,True,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::3d7fa6dd511f4628bc8d8784ab7574fd,opta:Player:57nmefeij6bg2ltvoqmqb7nbp,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Cassie,Miller,C. Miller,Goalkeeper,USA,38,1,,USA,256,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,78,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,10,1,,4,,1,32,,118,1,153,,,4,,49,,,,,,4,360,40,32,,,,,24,64,35,37,,,14,,,,1,110,11,1,183,,,3,109,,91,,,,86,,,,,,9,1,,1,,,,,,,,3,,,,,,,,0,True,0,0,0,0,153,0,0,32,35,0,64,32,0,True,,,,,,,,,,34,,12,27,2,3,10,,2,1,7,,1,,,,,,,,,,1,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::2b1dd3812dc04c7c8f3cdd0b7bae1d4f,opta:Player:7hrw0exutge376ai2uf6frw4q,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Lauren,Milliet,L. Milliet,Midfielder,USA,2,3,,USA,52,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,26,2339,0,2,8,2,1,2,33,16,62,6,3,0,0,78,39,1.5,0,0,2,0,0,0,0,0,63.46,64.57,46.15,26.09,0,0,0,0,0,0,0,0,0,0,0,0,0,65,346,10,4,148,26,32,54,31,,689,8,892,1,18,26,,278,7,8,4,,2,11,2339,42,50,18,1,1,48,84,424,203,152,62,14,32,19,23,,197,877,153,5,1574,52,35,31,354,16,674,,18,3,658,43,1,6,12,1,347,79,34,223,9,,34,218,10,12,26,153,132,144,25,12,,,,0,True,0,0,0,0,938,12,0.08,31,346,46,81,31,0,True,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::9088cd3919ae4facb366b7f4cf1ca493,opta:Player:b8xa1whpr8m3e5zbziz9e91bd,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Narumi,Miura,N. Miura,Midfielder,Japan,6,3,,JPN,31,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,26,2055,0,0,11,0,6,0,47,33,22,1,4,0,0,87,25,1.09,5,0,0,0,0,0,0,0,62.67,51.3,44,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,98,235,10,3,225,24,32,17,47,,945,4,1097,,14,26,,227,5,11,5,2,,7,2055,305,33,8,15,15,46,67,340,152,143,22,14,13,28,19,5,205,1087,93,2,1434,75,40,21,524,33,935,2,10,6,898,,6,1,1,,422,112,8,230,2,,6,7,20,1,25,119,107,118,27,11,,,,0,True,0,0,0,0,1106,1,0,47,235,9,80,47,0,True,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::f02a507bde074f68ac65cbd2ac77104b,opta:Player:3v2uqzotxtogavxgqpe7plene,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Paige,Monaghan,P. Monaghan,Forward,USA,4,4,,USA,160,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,22,1578,2,1,22,3,8,1,19,14,18,5,2,0,0,65,29,1.65,8,0,2,0,0,0,0,0,61.29,52.52,45.45,25.58,0,0,0,0,0,0,0,0,0,0,0,0,0,54,257,10,1,89,20,16,15,12,1,259,2,402,1,21,22,2,78,14,22,1,2,1,2,1578,85,23,14,6,13,40,37,150,143,73,18,12,13,12,23,8,117,394,135,5,734,31,28,27,89,14,253,4,14,11,247,3,8,5,11,1,184,66,29,139,14,1,23,10,11,14,22,120,63,73,65,10,1,1,1,0,True,0,0,0,0,445,11,0.06,12,257,43,35,12,0,True,,3,5,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::996bf315d3dc4e479053da3ea31925ff,opta:Player:7xb0niqg08hrxk8i2nq8zvfth,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Nérilia,Mondésir,N. Mondésir,Forward,Haiti,30,4,,HTI,284,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,10,271,1,0,3,1,3,0,4,9,5,1,0,0,0,75,6,1.99,0,0,0,0,0,0,0,0,50,29.31,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,31,64,10,,26,2,4,,2,,69,,93,,4,10,1,30,,3,,8,,1,271,25,,10,3,1,9,3,12,24,19,5,10,,4,2,,48,92,28,1,171,8,23,6,23,9,68,,4,,67,,3,1,3,2,49,41,7,58,1,,7,,2,3,10,24,17,17,18,,1,1,0,1,True,0,0,0,0,103,3,0,2,64,10,2,2,0,True,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::15cbd2b4b39042eeb04d03affb712899,opta:Player:7e8f4kfwcucaj4239xz0rai1h,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Anna,Moorhouse,A. Moorhouse,Goalkeeper,England,1,1,,ENG,3,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,29,2610,0,0,0,0,0,0,0,0,8,0,1,0,0,72,23,0.79,0,0,0,0,0,0,0,0,0,91.67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,256,10,14,,29,,19,130,,619,4,870,,,29,,250,,,,,,45,2610,179,238,,,,,133,441,251,251,8,,115,,,,7,507,118,2,1164,,1,19,569,,396,,1,,489,,,,,,50,2,,24,,,,,,,17,13,5,22,,17,,,,0,True,0,0,0,0,870,0,0,130,256,0,368,130,0,True,,,,,,,,,,303,5,96,233,26,22,48,6,47,3,61,,2,,,,,,,,,,2,96,0,35,19,0,0,True,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::4b281c71242c4738abb687a332286be0,opta:Player:d5sinj3fevgaqcgwhtfno836c,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,Maddie,Moreau,M. Moreau,Defender,USA,24,2,,USA,259,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US,12,260,0,0,2,0,1,0,8,5,1,2,1,0,0,73,4,1.38,0,0,0,0,0,0,0,0,88.89,42.86,42.86,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,80,10,1,35,2,8,9,4,,108,,149,,5,12,,26,1,2,1,10,,2,260,33,8,6,,,12,15,55,41,15,1,4,2,1,7,,28,147,35,,281,9,9,4,43,5,106,,2,,104,10,1,2,1,,66,20,9,35,1,,9,41,2,1,7,33,12,15,6,3,,,,0,True,0,0,0,0,159,1,0,4,80,10,12,4,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::50c9a46e9b1046f38b892507dfffd350,opta:Player:l28lqh3f3ojx6kk2wvvq6nyt,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Alex,Morgan,A. Morgan,Forward,USA,13,4,,USA,243,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,13,846,0,1,22,0,13,1,4,14,13,6,1,0,58,65,11,1.17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,116,10,1,57,10,2,4,1,,117,,180,,5,13,,40,9,22,,3,1,,846,35,7,2,5,6,19,7,48,63,17,13,13,2,3,5,,55,159,68,1,320,7,17,11,43,14,96,,1,7,116,1,13,6,1,,75,47,12,86,14,,12,2,7,1,31,56,21,39,55,18,,,,0,True,0,0,0,0,193,1,0.11,1,116,13,8,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::18d7e7320d2949b083c7315e3831b1a1,opta:Player:bo5e35lsptja0pnlvk1y38dex,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Esme,Morgan,E. Morgan,Defender,England,24,2,,ENG,129,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,9,764,0,0,1,0,1,0,6,7,3,0,1,0,0,87,7,0.82,0,0,0,0,0,0,0,0,66.67,51.35,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,73,10,1,18,8,,23,27,,422,,490,,3,9,,90,,1,3,1,,6,764,175,30,,,3,7,27,207,68,23,3,4,18,3,3,,28,464,42,1,551,9,1,7,295,7,398,,2,1,395,,1,,,,127,18,1,37,1,,1,2,1,,9,38,14,19,4,5,,,,0,True,0,0,0,0,491,0,0,27,73,1,57,27,0,True,,,1,,,,,,,12,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::9c658c9bfac94ebaa87d167e59315ba9,opta:Player:73q03evwuq5rdm7scz31yj4a2,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Makenna,Morris,M. Morris,Forward,USA,8,4,,USA,233,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,15,745,5,3,15,8,11,3,9,5,6,1,0,0,0,66,7,0.85,9,0,1,0,0,0,0,0,56.25,47.3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,126,10,,61,6,1,4,2,1,128,,194,2,11,15,,42,4,15,,9,3,1,745,26,6,15,8,6,24,16,65,66,33,6,3,4,7,10,9,68,190,63,1,353,16,26,7,39,5,128,3,10,7,126,,11,1,,,97,39,13,74,5,,8,3,2,8,6,60,32,35,40,3,5,3,2,3,True,0,0,0,0,213,0,0.36,2,126,19,8,2,0,True,1,6,2,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::bbee9da0fc744ebcabc586c3232bf4be,opta:Player:3x6baiktcpcjxxh258a5uebpx,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Perle,Morroni,P. Morroni,Defender,France,75,2,,FRA,236,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,6,382,0,0,3,0,0,0,9,6,10,2,2,0,0,82,8,1.88,0,0,0,0,0,0,0,0,75,48.94,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,73,10,,42,5,4,3,3,,156,,192,,2,6,,7,3,3,,1,,2,382,65,4,4,,3,10,11,78,36,28,10,4,3,3,4,,42,188,34,,320,12,13,8,70,6,152,,,4,153,5,,2,1,,87,24,9,47,1,,9,39,1,1,5,32,22,23,7,1,,,,0,True,0,0,0,0,202,1,0,3,73,10,7,3,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::a9a3a557ef5b4c56ab8926c65486cffe,opta:Player:3b93e1s18hliuuwhhbt7iiprd,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Linda,Motlhalo,L. Motlhalo,Midfielder,South Africa,10,3,,RSA,348,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,10,,3,,,,,,6,,7,,,1,,,,,,1,,,3,2,1,,,,,1,2,1,,,,1,,,,1,7,,,10,1,,,1,,6,,,,6,,,,,,5,,,1,,,,,,,,,1,1,1,,,,,0,True,0,0,0,0,7,0,0,0,2,0,1,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::e36d5228fd7541d394bb2df04fded14f,opta:Player:7izc8t071mkrrgvptdjru467e,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Olivia,Moultrie,O. Moultrie,Midfielder,USA,13,3,,USA,103,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,23,1595,5,2,36,7,18,2,21,24,21,5,2,0,0,77,29,1.64,32,0,0,1,1,0,0,0,52.5,42.79,30.36,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,92,278,10,1,142,18,14,12,26,,457,3,600,2,33,23,2,97,18,36,4,5,2,1,1595,137,23,23,2,8,53,23,224,143,79,21,39,11,19,26,32,173,576,160,,999,40,50,26,171,24,438,21,20,15,431,2,18,5,2,1,300,131,40,229,9,,10,8,10,14,56,120,81,98,67,17,5,3,2,1,True,0,0,0,0,651,2,0.11,26,278,51,49,26,0,True,3,9,6,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::41a5277f439b4063aa41d7f902111d8a,opta:Player:9igg9mubjgnwpqxx8ywhzzmz8,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Brecken,Mozingo,B. Mozingo,Forward,USA,15,4,,USA,215,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,18,979,0,0,13,0,8,0,6,5,9,4,0,0,0,67,20,1.84,7,0,2,0,0,0,0,0,54.55,44.59,42.86,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,33,151,10,1,60,10,6,12,7,,162,4,244,,13,18,,94,5,13,,8,,,979,25,11,11,8,6,32,21,65,82,46,9,8,5,5,14,7,60,243,78,1,415,11,22,16,59,5,161,4,7,3,155,,8,4,2,1,107,41,17,74,6,,13,9,2,4,14,71,27,33,27,6,,,,0,True,0,0,0,0,265,2,0,7,151,21,18,7,0,True,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::096070792588470fad7d5a7bf92a631e,opta:Player:cjftmj8iqkx0n8iwobdiqlj4k,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Shaelan,Murison,S. Murison,Forward,USA,35,4,,USA,350,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,10,,1,,1,1,,,5,,7,,,3,,2,,,,3,,,10,3,,,,,1,,1,2,1,,,,,1,,1,6,2,,13,,,,2,,4,,1,,5,,,,,,3,,,1,,,,,,,,2,1,1,,,,,,0,True,0,0,0,0,7,0,0,0,4,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::572ca1acdb37419a843dafa8e828be66,opta:Player:3qj9t05behkav9okd8n2wywh5,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Casey,Murphy,C. Murphy,Goalkeeper,USA,1,1,,USA,5,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,27,2430,0,0,0,0,0,0,0,0,3,0,1,0,0,84,29,1.07,0,0,0,0,0,0,0,0,0,86.67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,141,10,6,1,27,,19,107,,666,4,801,,,27,,295,,,,,,27,2430,209,126,,,,,96,296,135,179,3,,50,,,,5,528,39,2,1041,,,25,636,,453,,,,559,,,,,,30,2,,15,,,,,,,10,9,3,13,,10,,,,0,True,0,0,0,0,801,0,0,107,141,0,233,107,0,True,,,,,,,,,,276,1,86,205,15,17,55,12,30,3,40,1,3,1,,,,,,,,1,,86,0,46,19,0,0,True,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::7ff572896b4146d78ff5e10f1d8d65ab,opta:Player:e6a4lxx6og97jg9qv4lplfo4p,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Marie,Müller,M. Müller,Midfielder,Germany,23,3,,DEU,35,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,26,1915,0,2,7,2,2,2,49,17,11,1,2,0,0,75,31,1.46,7,0,0,0,0,0,0,0,63.64,56.25,55.56,23.26,0,0,0,0,0,0,0,0,0,0,0,0,0,79,412,10,4,157,21,53,64,41,,771,3,1038,1,24,26,,91,5,7,15,5,2,13,1915,354,84,14,,8,49,98,436,267,152,11,12,60,28,23,7,181,1015,200,,1663,77,24,28,395,17,753,4,14,5,730,54,2,1,10,1,388,91,31,208,2,,27,153,11,12,27,183,102,117,8,15,,,,0,True,0,0,0,0,1081,10,0.09,41,412,43,125,41,0,True,3,2,4,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::6506fdacaa3545e1bf2a0d29da9efeef,opta:Player:5ctvnqq716lbj0l9prrp8vb4k,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Lily,Nabet,L. Nabet,Midfielder,USA,28,3,,USA,199,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,13,706,0,0,2,0,1,0,7,11,10,0,4,0,0,79,10,1.27,0,0,0,0,0,0,0,0,58.33,49.3,47.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,96,10,1,63,8,10,13,9,,241,,308,,3,13,,54,1,2,4,5,,3,706,80,16,4,3,6,17,34,111,67,34,10,9,15,5,5,,54,304,35,,423,12,11,10,141,11,237,,5,1,232,,1,,,2,100,36,2,71,2,,2,,5,,17,51,27,35,10,8,,,,0,True,0,0,0,0,310,0,0,9,96,2,25,9,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
