match_id,observed_at,sportsbook,market_type,selection,line,american_odds,decimal_odds,source_type,quality_status
731542,2025-09-28T17:00:00+00:00,OddsPortalAvg,1x2,draw,,310,4.1,close,valid
731542,2025-09-28T17:00:00+00:00,OddsPortalAvg,1x2,away,,525,6.25,close,valid
731542,2025-09-28T17:00:00+00:00,OddsPortalAvg,total,over,2.5,-137,1.73,close,valid
731542,2025-09-28T17:00:00+00:00,OddsPortalAvg,total,under,2.5,-102,1.98,close,valid
731543,2025-09-29T00:00:00+00:00,OddsPortalAvg,1x2,home,,135,2.35,close,valid
731543,2025-09-29T00:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731543,2025-09-29T00:00:00+00:00,OddsPortalAvg,1x2,away,,165,2.65,close,valid
731543,2025-09-29T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
731543,2025-09-29T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-137,1.73,close,valid
731544,2025-10-04T00:00:00+00:00,OddsPortalAvg,1x2,home,,210,3.1,close,valid
731544,2025-10-04T00:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731544,2025-10-04T00:00:00+00:00,OddsPortalAvg,1x2,away,,100,2.0,close,valid
731544,2025-10-04T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
731544,2025-10-04T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-111,1.9,close,valid
731545,2025-10-04T23:30:00+00:00,OddsPortalAvg,1x2,home,,105,2.05,close,valid
731545,2025-10-04T23:30:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731545,2025-10-04T23:30:00+00:00,OddsPortalAvg,1x2,away,,210,3.1,close,valid
731545,2025-10-04T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-114,1.88,close,valid
731545,2025-10-04T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-125,1.8,close,valid
731547,2025-10-05T17:00:00+00:00,OddsPortalAvg,1x2,home,,-133,1.75,close,valid
731547,2025-10-05T17:00:00+00:00,OddsPortalAvg,1x2,draw,,250,3.5,close,valid
731547,2025-10-05T17:00:00+00:00,OddsPortalAvg,1x2,away,,280,3.8,close,valid
731547,2025-10-05T17:00:00+00:00,OddsPortalAvg,total,over,2.5,-137,1.73,close,valid
731547,2025-10-05T17:00:00+00:00,OddsPortalAvg,total,under,2.5,-105,1.95,close,valid
731548,2025-10-05T20:00:00+00:00,OddsPortalAvg,1x2,home,,-217,1.46,close,valid
731548,2025-10-05T20:00:00+00:00,OddsPortalAvg,1x2,draw,,300,4.0,close,valid
731548,2025-10-05T20:00:00+00:00,OddsPortalAvg,1x2,away,,450,5.5,close,valid
731548,2025-10-05T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-122,1.82,close,valid
731548,2025-10-05T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
731549,2025-10-05T20:00:00+00:00,OddsPortalAvg,1x2,home,,175,2.75,close,valid
731549,2025-10-05T20:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731549,2025-10-05T20:00:00+00:00,OddsPortalAvg,1x2,away,,115,2.15,close,valid
731549,2025-10-05T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-152,1.66,close,valid
731549,2025-10-05T20:00:00+00:00,OddsPortalAvg,total,under,2.5,105,2.05,close,valid
731550,2025-10-07T02:30:00+00:00,OddsPortalAvg,1x2,home,,320,4.2,close,valid
731550,2025-10-07T02:30:00+00:00,OddsPortalAvg,1x2,draw,,260,3.6,close,valid
731550,2025-10-07T02:30:00+00:00,OddsPortalAvg,1x2,away,,-154,1.65,close,valid
731550,2025-10-07T02:30:00+00:00,OddsPortalAvg,total,over,2.5,-130,1.77,close,valid
731550,2025-10-07T02:30:00+00:00,OddsPortalAvg,total,under,2.5,-111,1.9,close,valid
731551,2025-10-10T23:30:00+00:00,OddsPortalAvg,1x2,home,,-133,1.75,close,valid
731551,2025-10-10T23:30:00+00:00,OddsPortalAvg,1x2,draw,,260,3.6,close,valid
731551,2025-10-10T23:30:00+00:00,OddsPortalAvg,1x2,away,,270,3.7,close,valid
731551,2025-10-10T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-147,1.68,close,valid
731551,2025-10-10T23:30:00+00:00,OddsPortalAvg,total,under,2.5,105,2.05,close,valid
731552,2025-10-11T00:00:00+00:00,OddsPortalAvg,1x2,home,,-118,1.85,close,valid
731552,2025-10-11T00:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731552,2025-10-11T00:00:00+00:00,OddsPortalAvg,1x2,away,,250,3.5,close,valid
731552,2025-10-11T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
731552,2025-10-11T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
731553,2025-10-11T02:30:00+00:00,OddsPortalAvg,1x2,home,,-108,1.93,close,valid
731553,2025-10-11T02:30:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731553,2025-10-11T02:30:00+00:00,OddsPortalAvg,1x2,away,,240,3.4,close,valid
731553,2025-10-11T02:30:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
731553,2025-10-11T02:30:00+00:00,OddsPortalAvg,total,under,2.5,-133,1.75,close,valid
731554,2025-10-11T21:00:00+00:00,OddsPortalAvg,1x2,home,,-111,1.9,close,valid
731554,2025-10-11T21:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731554,2025-10-11T21:00:00+00:00,OddsPortalAvg,1x2,away,,260,3.6,close,valid
731554,2025-10-11T21:00:00+00:00,OddsPortalAvg,total,over,2.5,105,2.05,close,valid
731554,2025-10-11T21:00:00+00:00,OddsPortalAvg,total,under,2.5,-147,1.68,close,valid
731555,2025-10-11T23:30:00+00:00,OddsPortalAvg,1x2,home,,240,3.4,close,valid
731555,2025-10-11T23:30:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731555,2025-10-11T23:30:00+00:00,OddsPortalAvg,1x2,away,,-111,1.9,close,valid
731555,2025-10-11T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-114,1.88,close,valid
731555,2025-10-11T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-125,1.8,close,valid
731556,2025-10-12T02:00:00+00:00,OddsPortalAvg,1x2,home,,185,2.85,close,valid
731556,2025-10-12T02:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731556,2025-10-12T02:00:00+00:00,OddsPortalAvg,1x2,away,,110,2.1,close,valid
731556,2025-10-12T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-147,1.68,close,valid
731556,2025-10-12T02:00:00+00:00,OddsPortalAvg,total,under,2.5,105,2.05,close,valid
731557,2025-10-12T21:00:00+00:00,OddsPortalAvg,total,over,2.5,-108,1.93,close,valid
731557,2025-10-12T21:00:00+00:00,OddsPortalAvg,total,under,2.5,-130,1.77,close,valid
731557,2025-10-12T21:00:00+00:00,OddsPortalAvg,1x2,home,,-115,1.87,close,valid
731557,2025-10-12T21:00:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731557,2025-10-12T21:00:00+00:00,OddsPortalAvg,1x2,away,,250,3.5,close,valid
731560,2025-10-18T16:30:00+00:00,OddsPortalAvg,1x2,home,,-114,1.88,close,valid
731560,2025-10-18T16:30:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731560,2025-10-18T16:30:00+00:00,OddsPortalAvg,1x2,away,,230,3.3,close,valid
731560,2025-10-18T16:30:00+00:00,OddsPortalAvg,total,over,2.5,-128,1.78,close,valid
731560,2025-10-18T16:30:00+00:00,OddsPortalAvg,total,under,2.5,-111,1.9,close,valid
731561,2025-10-18T23:30:00+00:00,OddsPortalAvg,1x2,home,,550,6.5,close,valid
731561,2025-10-18T23:30:00+00:00,OddsPortalAvg,1x2,draw,,340,4.4,close,valid
731561,2025-10-18T23:30:00+00:00,OddsPortalAvg,1x2,away,,-278,1.36,close,valid
731561,2025-10-18T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-152,1.66,close,valid
731561,2025-10-18T23:30:00+00:00,OddsPortalAvg,total,under,2.5,105,2.05,close,valid
731562,2025-10-19T02:00:00+00:00,OddsPortalAvg,1x2,home,,-263,1.38,close,valid
731562,2025-10-19T02:00:00+00:00,OddsPortalAvg,1x2,draw,,340,4.4,close,valid
731562,2025-10-19T02:00:00+00:00,OddsPortalAvg,1x2,away,,525,6.25,close,valid
731562,2025-10-19T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-182,1.55,close,valid
731562,2025-10-19T02:00:00+00:00,OddsPortalAvg,total,under,2.5,130,2.3,close,valid
731563,2025-10-19T19:00:00+00:00,OddsPortalAvg,1x2,home,,-175,1.57,close,valid
731563,2025-10-19T19:00:00+00:00,OddsPortalAvg,1x2,draw,,270,3.7,close,valid
731563,2025-10-19T19:00:00+00:00,OddsPortalAvg,1x2,away,,375,4.75,close,valid
731563,2025-10-19T19:00:00+00:00,OddsPortalAvg,total,over,2.5,-118,1.85,close,valid
731563,2025-10-19T19:00:00+00:00,OddsPortalAvg,total,under,2.5,-120,1.83,close,valid
731564,2025-10-19T21:00:00+00:00,OddsPortalAvg,1x2,home,,105,2.05,close,valid
731564,2025-10-19T21:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731564,2025-10-19T21:00:00+00:00,OddsPortalAvg,1x2,away,,200,3.0,close,valid
731564,2025-10-19T21:00:00+00:00,OddsPortalAvg,total,over,2.5,-147,1.68,close,valid
731564,2025-10-19T21:00:00+00:00,OddsPortalAvg,total,under,2.5,105,2.05,close,valid
731565,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,home,,270,3.7,close,valid
731565,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731565,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,away,,-125,1.8,close,valid
731565,2025-11-02T22:15:00+00:00,OddsPortalAvg,total,over,2.5,-133,1.75,close,valid
731565,2025-11-02T22:15:00+00:00,OddsPortalAvg,total,under,2.5,-108,1.93,close,valid
731566,2025-11-02T20:00:00+00:00,OddsPortalAvg,1x2,home,,-152,1.66,close,valid
731566,2025-11-02T20:00:00+00:00,OddsPortalAvg,1x2,draw,,250,3.5,close,valid
731566,2025-11-02T20:00:00+00:00,OddsPortalAvg,1x2,away,,320,4.2,close,valid
731566,2025-11-02T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-133,1.75,close,valid
731566,2025-11-02T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-105,1.95,close,valid
731567,2025-11-02T22:15:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
731567,2025-11-02T22:15:00+00:00,OddsPortalAvg,total,under,2.5,-143,1.7,close,valid
731567,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,home,,210,3.1,close,valid
731567,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731567,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,away,,100,2.0,close,valid
731568,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,home,,190,2.9,close,valid
731568,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,draw,,250,3.5,close,valid
731568,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,away,,100,2.0,close,valid
731568,2025-11-02T22:15:00+00:00,OddsPortalAvg,total,over,2.5,-164,1.61,close,valid
731568,2025-11-02T22:15:00+00:00,OddsPortalAvg,total,under,2.5,115,2.15,close,valid
731569,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,home,,-152,1.66,close,valid
731569,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,draw,,260,3.6,close,valid
731569,2025-11-02T22:15:00+00:00,OddsPortalAvg,1x2,away,,310,4.1,close,valid
731569,2025-11-02T22:15:00+00:00,OddsPortalAvg,total,over,2.5,-143,1.7,close,valid
731569,2025-11-02T22:15:00+00:00,OddsPortalAvg,total,under,2.5,100,2.0,close,valid
760606,2025-11-09T17:30:00+00:00,OddsPortalAvg,1x2,home,,-130,1.77,close,valid
760606,2025-11-09T17:30:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
760606,2025-11-09T17:30:00+00:00,OddsPortalAvg,1x2,away,,310,4.1,close,valid
760606,2025-11-09T17:30:00+00:00,OddsPortalAvg,total,over,2.5,105,2.05,close,valid
760606,2025-11-09T17:30:00+00:00,OddsPortalAvg,total,under,2.5,-152,1.66,close,valid
760607,2025-11-09T20:00:00+00:00,OddsPortalAvg,1x2,home,,160,2.6,close,valid
760607,2025-11-09T20:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
760607,2025-11-09T20:00:00+00:00,OddsPortalAvg,1x2,away,,125,2.25,close,valid
760607,2025-11-09T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-137,1.73,close,valid
760607,2025-11-09T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-105,1.95,close,valid
760609,2025-11-08T17:00:00+00:00,OddsPortalAvg,1x2,home,,-175,1.57,close,valid
760609,2025-11-08T17:00:00+00:00,OddsPortalAvg,1x2,draw,,275,3.75,close,valid
760609,2025-11-08T17:00:00+00:00,OddsPortalAvg,1x2,away,,375,4.75,close,valid
760609,2025-11-08T17:00:00+00:00,OddsPortalAvg,total,over,2.5,-143,1.7,close,valid
760609,2025-11-08T17:00:00+00:00,OddsPortalAvg,total,under,2.5,100,2.0,close,valid
760610,2025-11-15T17:00:00+00:00,OddsPortalAvg,1x2,home,,-167,1.6,close,valid
760610,2025-11-15T17:00:00+00:00,OddsPortalAvg,1x2,draw,,270,3.7,close,valid
760610,2025-11-15T17:00:00+00:00,OddsPortalAvg,1x2,away,,340,4.4,close,valid
760610,2025-11-15T17:00:00+00:00,OddsPortalAvg,total,over,2.5,-143,1.7,close,valid
760610,2025-11-15T17:00:00+00:00,OddsPortalAvg,total,under,2.5,100,2.0,close,valid
760611,2025-11-16T20:00:00+00:00,OddsPortalAvg,total,over,2.5,110,2.1,close,valid
760611,2025-11-16T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-154,1.65,close,valid
760611,2025-11-16T20:00:00+00:00,OddsPortalAvg,1x2,home,,190,2.9,close,valid
760611,2025-11-16T20:00:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
760611,2025-11-16T20:00:00+00:00,OddsPortalAvg,1x2,away,,115,2.15,close,valid
760618,2025-11-23T01:00:00+00:00,OddsPortalAvg,1x2,home,,145,2.45,close,valid
760618,2025-11-23T01:00:00+00:00,OddsPortalAvg,1x2,draw,,200,3.0,close,valid
760618,2025-11-23T01:00:00+00:00,OddsPortalAvg,1x2,away,,160,2.6,close,valid
760618,2025-11-23T01:00:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
760618,2025-11-23T01:00:00+00:00,OddsPortalAvg,total,under,2.5,-141,1.71,close,valid
401853927,2026-05-28T17:15:06.129056+00:00,FoxSports,total,over,2.5,-110,1.9090909090909092,current,valid
401853927,2026-05-28T17:15:06.129056+00:00,FoxSports,total,under,2.5,-126,1.7936507936507935,current,valid
401853925,2026-05-28T17:15:06.129056+00:00,FoxSports,total,over,2.5,-152,1.6578947368421053,current,valid
401853925,2026-05-28T17:15:06.129056+00:00,FoxSports,total,under,2.5,108,2.08,current,valid
401853926,2026-05-28T17:15:06.129056+00:00,FoxSports,total,over,2.5,-126,1.7936507936507935,current,valid
401853926,2026-05-28T17:15:06.129056+00:00,FoxSports,total,under,2.5,-108,1.925925925925926,current,valid
401854060,2026-05-28T17:15:06.129056+00:00,FoxSports,total,over,2.5,-152,1.6578947368421053,current,valid
401854060,2026-05-28T17:15:06.129056+00:00,FoxSports,total,under,2.5,108,2.08,current,valid
401853922,2026-05-28T17:15:06.129056+00:00,FoxSports,total,over,2.5,-130,1.7692307692307692,current,valid
401853922,2026-05-28T17:15:06.129056+00:00,FoxSports,total,under,2.5,-108,1.925925925925926,current,valid
401853923,2026-05-28T17:15:06.129056+00:00,FoxSports,total,over,2.5,-110,1.9090909090909092,current,valid
401853923,2026-05-28T17:15:06.129056+00:00,FoxSports,total,under,2.5,-126,1.7936507936507935,current,valid
401854059,2026-05-28T17:15:06.129056+00:00,FoxSports,total,over,2.5,-122,1.819672131147541,current,valid
401854059,2026-05-28T17:15:06.129056+00:00,FoxSports,total,under,2.5,-116,1.862068965517241,current,valid
401853924,2026-05-28T17:15:06.129056+00:00,FoxSports,total,over,2.5,-116,1.862068965517241,current,valid
401853924,2026-05-28T17:15:06.129056+00:00,FoxSports,total,under,2.5,-120,1.8333333333333337,current,valid
401853922,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,home,,-118,1.85,current,valid
401853922,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,draw,,218,3.18,current,valid
401853922,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,away,,261,3.61,current,valid
401854059,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,home,,155,2.55,current,valid
401854059,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,draw,,222,3.22,current,valid
401854059,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,away,,109,2.09,current,valid
401854060,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,home,,-200,1.5,current,valid
401854060,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,draw,,272,3.72,current,valid
401854060,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,away,,315,4.15,current,valid
401853923,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,home,,130,2.3,current,valid
401853923,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,draw,,220,3.2,current,valid
401853923,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,away,,180,2.8,current,valid
401853924,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,home,,-213,1.47,current,valid
401853924,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,draw,,286,3.86,current,valid
401853924,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,away,,515,6.15,current,valid
401853925,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,home,,534,6.34,current,valid
401853925,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,draw,,350,4.5,current,valid
401853925,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,away,,-244,1.41,current,valid
401853926,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,home,,-370,1.27,current,valid
401853926,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,draw,,365,4.65,current,valid
401853926,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,away,,645,7.45,current,valid
401853927,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,home,,175,2.75,current,valid
401853927,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,draw,,205,3.05,current,valid
401853927,2026-05-28T17:24:25.979625+00:00,FootyStats,1x2,away,,120,2.2,current,valid
401854059,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,home,,185,2.85,current,valid
401854059,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,draw,,225,3.25,current,valid
401854059,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,away,,120,2.2,current,valid
401854060,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,home,,-170,1.5882352941176472,current,valid
401854060,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,draw,,295,3.95,current,valid
401854060,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,away,,360,4.6,current,valid
401853923,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,home,,130,2.3,current,valid
401853923,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,draw,,215,3.15,current,valid
401853923,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,away,,185,2.85,current,valid
401853924,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,home,,-205,1.4878048780487805,current,valid
401853924,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,draw,,290,3.9,current,valid
401853924,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,away,,450,5.5,current,valid
401853925,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,home,,550,6.5,current,valid
401853925,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,draw,,340,4.4,current,valid
401853925,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,away,,-260,1.3846153846153846,current,valid
401853926,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,home,,-340,1.2941176470588236,current,valid
401853926,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,draw,,390,4.9,current,valid
401853926,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,away,,700,8.0,current,valid
401853927,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,home,,180,2.8,current,valid
401853927,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,draw,,215,3.15,current,valid
401853927,2026-05-28T17:48:18.322434+00:00,DraftKings,1x2,away,,130,2.3,current,valid
